"","Id","gene","SY5Y_exp1_D0","SY5Y_exp1_D2","SY5Y_exp1_D4","SY5Y_exp2_D0","SY5Y_exp2_D4","SY5Y_exp2_D8"
"chr16_72984368_72994093_-","chr16_72984368_72994093","ZFHX3",0,0.0489204480134629,0,0.0509691633503581,0,0
"chr2_20497314_20527139_-","chr2_20497314_20527139","PUM2",0.0406781933480089,0,0,0,0,0
"chr3_48726971_48728915_-","chr3_48726971_48728915","IP6K2",0.0406781933480089,0,0,0,0,0
"chr4_2701407_2702271_+","chr4_2701407_2702271","FAM193A",0,0.0489204480134629,0,0,0,0
"chr7_77214860_77230123_+","chr7_77214860_77230123","PTPN12",0,0,0,0,0.0401811543233978,0
"chr18_61018121_61030101_-","chr18_61018121_61030101","KDSR",0,0,0,0.033979442233572,0,0
"chr4_185580494_185599548_+","chr4_185580494_185599548","CCDC111",0,0,0,0,0.0401811543233978,0
"chr10_31661947_31676727_+","chr10_31661947_31676727","ZEB1",0,0,0.0470934610470322,0,0,0
"chr3_50142510_50143142_+","chr3_50142510_50143142","RBM5",0.0610172900220134,0,0,0,0,0
"chr17_65916131_65919106_+","chr17_65916131_65919106","BPTF",0.0406781933480089,0,0,0,0,0
"chr8_131370263_131374034_-","chr8_131370263_131374034","ASAP1",0,0.0489204480134629,0,0,0,0
"chr18_29412047_29419420_-","chr18_29412047_29419420","TRAPPC8",0.0813563866960179,0,0.0470934610470322,0,0,0
"chr6_79770195_79770535_-","chr6_79770195_79770535","PHIP",0.142373676718031,0.17122156804712,0.0941869220940644,0,0.0401811543233978,0
"chr6_90461150_90472249_-","chr6_90461150_90472249","MDN1",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr3_138289160_138291826_-","chr3_138289160_138291826","CEP70",0,0.0733806720201944,0.0470934610470322,0,0,0
"chr2_24046128_24046439_-","chr2_24046128_24046439","ATAD2B",0.101695483370022,0,0,0,0,0
"chr14_102368056_102372866_+","chr14_102368056_102372866","PPP2R5C",0,0.0489204480134629,0,0,0,0
"chr5_43675613_43677908_+","chr5_43675613_43677908","NNT",0.0406781933480089,0.122301120033657,0,0,0,0
"chr15_43086842_43109295_-","chr15_43086842_43109295","TTBK2",0,0,0.0470934610470322,0,0,0
"chr14_73614503_73614814_+","chr14_73614503_73614814","PSEN1",0.162712773392036,0.0489204480134629,0.0941869220940644,0,0,0
"chr20_23370583_23383709_-","chr20_23370583_23383709","NAPB",0,0.0489204480134629,0,0,0,0
"chr12_12672796_12674397_-","chr12_12672796_12674397","DUSP16",0,0.0978408960269258,0,0,0.0401811543233978,0
"chr15_85657104_85658718_+","chr15_85657104_85658718","PDE8A",0.0406781933480089,0,0.0706401915705483,0,0,0
"chr16_81385188_81411307_+","chr16_81385188_81411307","GAN",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr15_55516087_55527154_-","chr15_55516087_55527154","RAB27A",0,0.0489204480134629,0,0,0,0
"chr18_9204474_9221997_+","chr18_9204474_9221997","ANKRD12",0.0610172900220134,0.0733806720201944,0,0.033979442233572,0,0
"chr7_72883847_72884813_-","chr7_72883847_72884813","BAZ1B",0.18305187006604,0.195681792053852,0,0.0679588844671441,0,0
"chr17_49294695_49302570_-","chr17_49294695_49302570","MBTD1",0.101695483370022,0,0.0470934610470322,0,0,0
"chr2_68717322_68740812_+","chr2_68717322_68740812","APLF",0.0406781933480089,0,0,0,0,0
"chr4_110384057_110384800_+","chr4_110384057_110384800","SEC24B",0.0610172900220134,0,0,0.033979442233572,0,0
"chr18_46284290_46288060_+","chr18_46284290_46288060","CTIF",0.0813563866960179,0,0,0,0,0
"chr12_44537328_44605170_+","chr12_44537328_44605170","TMEM117",0,0,0,0,0.0401811543233978,0
"chr3_172504283_172525714_+","chr3_172504283_172525714","ECT2",0,0.0489204480134629,0,0,0,0
"chr8_28570974_28575724_+","chr8_28570974_28575724","EXTL3",0.122034580044027,0,0,0.033979442233572,0,0
"chr1_23376880_23385660_+","chr1_23376880_23385660","KDM1A",0,0.0489204480134629,0,0,0,0
"chr2_207144264_207146633_+","chr2_207144264_207146633","ZDBF2",0.0406781933480089,0,0,0,0,0
"chr3_3819409_3830758_-","chr3_3819409_3830758","SUMF1",0.0813563866960179,0.122301120033657,0.0470934610470322,0.0509691633503581,0.0401811543233978,0
"chr16_58608513_58617086_-","chr16_58608513_58617086","CNOT1",0,0.0733806720201944,0,0,0,0
"chr1_223991876_223994649_-","chr1_223991876_223994649","TP53BP2",0.0406781933480089,0.0733806720201944,0,0,0,0
"chr17_34910661_34923615_+","chr17_34910661_34923615","GGNBP2",0,0.0489204480134629,0,0,0,0
"chr1_179972309_179975702_+","chr1_179972309_179975702","CEP350",0,0.0489204480134629,0.0706401915705483,0,0,0
"chr9_33953283_33956144_-","chr9_33953283_33956144","UBAP2",0.0610172900220134,0,0,0,0,0
"chr2_24205766_24207701_+","chr2_24205766_24207701","UBXN2A",0,0,0.0470934610470322,0,0,0
"chr7_136935977_136939721_-","chr7_136935977_136939721","PTN",0,0.0733806720201944,0,0,0.0602717314850967,0
"chr7_40037093_40041630_+","chr7_40037093_40041630","CDK13",0.0406781933480089,0.0489204480134629,0.0470934610470322,0,0.0602717314850967,0
"chr7_27668990_27672064_-","chr7_27668990_27672064","HIBADH",0.0610172900220134,0.0733806720201944,0.0706401915705483,0,0,0
"chr12_42768665_42792796_+","chr12_42768665_42792796","PPHLN1",0.0610172900220134,0,0,0,0,0
"chr2_215609791_215661841_-","chr2_215609791_215661841","BARD1",0,0,0.0470934610470322,0.033979442233572,0,0
"chr9_111812563_111826847_-","chr9_111812563_111826847","C9orf5",0.0406781933480089,0,0,0,0,0
"chr10_128795012_128798571_+","chr10_128795012_128798571","DOCK1",0,0,0,0,0.0401811543233978,0
"chr7_92921015_92940584_+","chr7_92921015_92940584","CCDC132",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr10_11639630_11643979_-","chr10_11639630_11643979","USP6NL",0,0,0,0,0.0401811543233978,0
"chr18_13681604_13682104_-","chr18_13681604_13682104","FAM210A",0,0,0,0,0.0401811543233978,0
"chr9_96827016_96850545_+","chr9_96827016_96850545","PTPDC1",0,0,0,0.033979442233572,0,0
"chr4_56877578_56878151_+","chr4_56877578_56878151","CEP135",0,0,0,0.033979442233572,0,0
"chr2_42946128_42950175_+","chr2_42946128_42950175","MTA3",0.203390966740045,0.0733806720201944,0.117733652617581,0.0509691633503581,0,0
"chr5_172359439_172362313_+","chr5_172359439_172362313","ERGIC1",0.0406781933480089,0,0,0,0,0
"chr7_90355881_90377090_+","chr7_90355881_90377090","CDK14",0.0610172900220134,0,0,0,0.0602717314850967,0
"chr6_157357969_157431695_+","chr6_157357969_157431695","ARID1B",0,0,0,0,0.0401811543233978,0
"chr13_49741380_49749677_+","chr13_49741380_49749677","FNDC3A",0.0406781933480089,0,0,0,0,0
"chr17_57842332_57851246_+","chr17_57842332_57851246","VMP1",0.0813563866960179,0,0,0,0,0
"chr2_106761646_106782539_-","chr2_106761646_106782539","UXS1",0,0,0,0,0.0401811543233978,0
"chr3_41265512_41280845_+","chr3_41265512_41280845","CTNNB1",0.0406781933480089,0.0733806720201944,0,0,0,0
"chr15_73052748_73067438_-","chr15_73052748_73067438","ADPGK",0.0406781933480089,0,0,0,0,0
"chr1_236969444_236979843_+","chr1_236969444_236979843","MTR",0.0813563866960179,0,0.0941869220940644,0,0,0
"chr20_43545397_43547918_+","chr20_43545397_43547918","PABPC1L",0,0,0.0470934610470322,0,0,0
"chr18_76856476_76914555_+","chr18_76856476_76914555","ATP9B",0,0.0489204480134629,0,0,0,0
"chr6_87925621_87928449_+","chr6_87925621_87928449","ZNF292",0.203390966740045,0.391363584107703,0.141280383141097,0.0679588844671441,0.100452885808494,0
"chr2_175740516_175742856_-","chr2_175740516_175742856","CHN1",0,0.0733806720201944,0,0,0,0
"chr11_47774468_47776216_-","chr11_47774468_47776216","FNBP4",0.0610172900220134,0,0,0,0,0
"chr1_84644860_84680000_+","chr1_84644860_84680000","PRKACB",0,0.0733806720201944,0,0,0,0
"chr3_167754624_167759262_-","chr3_167754624_167759262","GOLIM4",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr3_43341246_43345284_+","chr3_43341246_43345284","SNRK",0,0,0,0,0.0401811543233978,0
"chr13_114806476_114839312_-","chr13_114806476_114839312","RASA3",0.0406781933480089,0,0,0,0,0
"chr5_171337576_171341409_-","chr5_171337576_171341409","FBXW11",0,0,0,0,0.0401811543233978,0
"chr9_140622801_140638542_+","chr9_140622801_140638542","EHMT1",0.0406781933480089,0,0,0,0,0
"chr11_102233627_102239279_+","chr11_102233627_102239279","BIRC2",0,0,0.0470934610470322,0,0,0
"chr14_56114743_56115588_+","chr14_56114743_56115588","KTN1",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr3_66293627_66313803_+","chr3_66293627_66313803","SLC25A26",0,0.0733806720201944,0,0,0,0
"chr6_57058640_57075243_-","chr6_57058640_57075243","RAB23",0.0813563866960179,0,0.0470934610470322,0,0,0
"chr1_115005726_115007010_-","chr1_115005726_115007010","TRIM33",0.0610172900220134,0.0733806720201944,0.188373844188129,0.033979442233572,0.0602717314850967,0
"chr5_177046079_177059739_-","chr5_177046079_177059739","LOC202181",0,0,0,0.033979442233572,0,0
"chr17_18110129_18111689_+","chr17_18110129_18111689","ALKBH5",0.0610172900220134,0,0,0,0,0
"chr4_73984405_73991029_-","chr4_73984405_73991029","ANKRD17",0.0813563866960179,0,0.0470934610470322,0,0,0
"chr4_1902353_1920350_+","chr4_1902353_1920350","WHSC1",0,0,0.0706401915705483,0.033979442233572,0,0
"chr16_74694830_74695349_-","chr16_74694830_74695349","RFWD3",0,0,0.0706401915705483,0,0,0
"chr16_11063018_11076848_+","chr16_11063018_11076848","CLEC16A",0.0610172900220134,0,0,0,0,0
"chr9_77631184_77632364_-","chr9_77631184_77632364","C9orf41",0.0610172900220134,0.0489204480134629,0.0706401915705483,0,0,0
"chr2_197777606_197787849_-","chr2_197777606_197787849","PGAP1",0,0,0,0.0509691633503581,0,0
"chr12_112371690_112381173_-","chr12_112371690_112381173","TMEM116",0,0,0,0,0.0401811543233978,0
"chr7_156758964_156759786_+","chr7_156758964_156759786","NOM1",0.0406781933480089,0,0,0.0509691633503581,0,0
"chr2_160005653_160007067_+","chr2_160005653_160007067","TANC1",0.0406781933480089,0,0,0,0,0
"chr11_94532556_94533477_+","chr11_94532556_94533477","AMOTL1",0,0.0978408960269258,0,0,0,0
"chr1_146724278_146731572_+","chr1_146724278_146731572","CHD1L",0.0610172900220134,0.0489204480134629,0,0,0,0
"chr18_53017590_53018234_-","chr18_53017590_53018234","TCF4",0.0813563866960179,0.0489204480134629,0,0,0,0
"chr6_170162525_170168267_+","chr6_170162525_170168267","C6orf70",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr8_141745350_141762415_-","chr8_141745350_141762415","PTK2",0,0,0,0,0.0401811543233978,0
"chr22_46085592_46098727_+","chr22_46085592_46098727","ATXN10",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr13_61013822_61034674_+","chr13_61013822_61034674","TDRD3",0.0610172900220134,0.0489204480134629,0,0,0,0
"chr21_35091102_35094956_+","chr21_35091102_35094956","ITSN1",0,0.0733806720201944,0,0,0,0
"chr12_123062219_123065217_+","chr12_123062219_123065217","KNTC1",0.0406781933480089,0,0,0,0,0
"chr2_26587170_26598016_+","chr2_26587170_26598016","EPT1",0,0.0978408960269258,0,0,0,0
"chr1_108690901_108703915_-","chr1_108690901_108703915","SLC25A24",0,0.0733806720201944,0,0,0,0
"chr3_128984392_128985942_+","chr3_128984392_128985942","COPG1",0,0.0489204480134629,0,0,0,0
"chr17_60111148_60112969_-","chr17_60111148_60112969","MED13",0,0.122301120033657,0,0.033979442233572,0,0
"chr10_1125951_1126416_+","chr10_1125951_1126416","WDR37",0.101695483370022,0.17122156804712,0,0,0.0401811543233978,0
"chr12_54635528_54651476_-","chr12_54635528_54651476","CBX5",0.0406781933480089,0,0,0,0,0
"chr11_118656761_118657227_-","chr11_118656761_118657227","DDX6",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr1_150202906_150204264_-","chr1_150202906_150204264","ANP32E",0.0813563866960179,0,0.0470934610470322,0,0,0
"chr2_179400459_179407088_+","chr2_179400459_179407088","LOC100506866",0.142373676718031,0,0,0.033979442233572,0,0
"chr10_22193451_22209892_-","chr10_22193451_22209892","DNAJC1",0,0.0489204480134629,0,0,0,0
"chr7_99701032_99701315_+","chr7_99701032_99701315","AP4M1",0.0406781933480089,0.122301120033657,0,0,0.0401811543233978,0
"chr19_41242891_41243674_+","chr19_41242891_41243674","ITPKC",0.0406781933480089,0.122301120033657,0,0,0,0
"chr3_72890196_72893574_-","chr3_72890196_72893574","SHQ1",0.0406781933480089,0,0,0,0,0
"chr7_2269619_2270399_-","chr7_2269619_2270399","MAD1L1",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr16_69317951_69318147_+","chr16_69317951_69318147","SNTB2",0.0813563866960179,0,0,0,0,0
"chr9_14987891_14990343_-","chr9_14987891_14990343","TCONS_l2_00029211",0,0,0.0941869220940644,0.0509691633503581,0,0
"chr13_114174931_114193822_+","chr13_114174931_114193822","TMCO3",0,0.0978408960269258,0,0.0509691633503581,0.0602717314850967,0
"chr7_129679304_129688984_-","chr7_129679304_129688984","ZC3HC1",0.0610172900220134,0.0733806720201944,0,0,0,0
"chr7_80418622_80440017_-","chr7_80418622_80440017","SEMA3C",0.284747353436063,0.0733806720201944,0.0706401915705483,0.0849486055839301,0,0
"chr15_66015186_66048810_-","chr15_66015186_66048810","DENND4A",0.0406781933480089,0,0,0,0,0
"chr6_139264650_139265759_-","chr6_139264650_139265759","REPS1",0,0.0978408960269258,0,0.033979442233572,0,0
"chrX_149983335_149984551_-","chrX_149983335_149984551","CD99L2",0,0.0489204480134629,0,0,0,0
"chr13_28748409_28752072_+","chr13_28748409_28752072","PAN3",0.0610172900220134,0,0.0470934610470322,0,0,0
"chr15_65471272_65472542_-","chr15_65471272_65472542","CLPX",0.0610172900220134,0,0,0,0,0
"chr6_157405796_157431695_+","chr6_157405796_157431695","ARID1B",0,0.0733806720201944,0,0,0,0
"chr6_87920169_87928449_+","chr6_87920169_87928449","ZNF292",0.0406781933480089,0.244602240067315,0.0706401915705483,0.0679588844671441,0.0803623086467956,0
"chr19_37203288_37203769_+","chr19_37203288_37203769","ZNF567",0,0.0489204480134629,0,0,0,0
"chr17_65924471_65925603_+","chr17_65924471_65925603","BPTF",0,0,0.0470934610470322,0,0,0
"chr5_74130251_74137504_-","chr5_74130251_74137504","FAM169A",0,0.0733806720201944,0,0,0.0401811543233978,0
"chr1_171537386_171544267_+","chr1_171537386_171544267","PRRC2C",0,0.0733806720201944,0,0,0,0
"chr1_219366424_219414650_+","chr1_219366424_219414650","LYPLAL1",0.0813563866960179,0,0,0.033979442233572,0.0602717314850967,0
"chr8_143412262_143427253_-","chr8_143412262_143427253","TSNARE1",0.0406781933480089,0,0,0,0,0
"chr12_24985657_24989530_-","chr12_24985657_24989530","BCAT1",0,0.0489204480134629,0,0,0,0
"chr2_58425729_58459247_-","chr2_58425729_58459247","FANCL",0.0610172900220134,0,0.0470934610470322,0.033979442233572,0,0
"chr1_150413399_150416853_+","chr1_150413399_150416853","RPRD2",0,0,0.0470934610470322,0,0,0
"chr10_13233299_13234568_+","chr10_13233299_13234568","MCM10",0.0406781933480089,0,0,0,0,0
"chr12_121220458_121229360_-","chr12_121220458_121229360","SPPL3",0.0610172900220134,0.0733806720201944,0,0,0,0
"chr2_45925084_45928630_+","chr2_45925084_45928630","PRKCE",0.0406781933480089,0,0,0,0,0
"chr2_148730308_148739650_-","chr2_148730308_148739650","ORC4",0.0610172900220134,0.0489204480134629,0,0.0679588844671441,0,0
"chr1_21083659_21103243_-","chr1_21083659_21103243","HP1BP3",0,0,0.0470934610470322,0,0,0
"chr13_33306238_33309467_+","chr13_33306238_33309467","PDS5B",0.122034580044027,0.0489204480134629,0,0,0,0
"chr5_138979957_139003046_+","chr5_138979957_139003046","UBE2D2",0,0.0733806720201944,0,0,0,0
"chr8_48508373_48511758_+","chr8_48508373_48511758","KIAA0146",0,0.0733806720201944,0,0,0,0
"chr12_121853962_121855714_+","chr12_121853962_121855714","RNF34",0,0,0.0470934610470322,0,0,0
"chr12_110922883_110925748_+","chr12_110922883_110925748","FAM216A",0,0,0.0470934610470322,0,0,0
"chr1_231079552_231097049_-","chr1_231079552_231097049","TTC13",0.0406781933480089,0,0,0,0,0
"chr5_77805607_77806221_-","chr5_77805607_77806221","LHFPL2",0.0610172900220134,0.0733806720201944,0,0,0,0
"chr22_38083917_38084999_+","chr22_38083917_38084999","RP1-37E16.12",0.0610172900220134,0,0,0,0,0
"chr6_167435897_167447459_+","chr6_167435897_167447459","FGFR1OP",0.122034580044027,0.0978408960269258,0.0470934610470322,0.033979442233572,0.0401811543233978,0
"chr18_19345733_19371518_+","chr18_19345733_19371518","MIB1",0,0,0,0.033979442233572,0,0
"chr7_24659671_24690331_+","chr7_24659671_24690331","MPP6",0,0.0489204480134629,0,0,0,0
"chr6_158994452_159010814_+","chr6_158994452_159010814","TMEM181",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr6_102247523_102266358_+","chr6_102247523_102266358","GRIK2",0,0,0.0470934610470322,0,0.0401811543233978,0
"chr8_99718695_99719539_-","chr8_99718695_99719539","STK3",0.142373676718031,0.195681792053852,0.0706401915705483,0,0,0
"chr1_236341714_236347206_+","chr1_236341714_236347206","GPR137B",0.0406781933480089,0,0,0,0,0
"chr11_73418465_73429935_-","chr11_73418465_73429935","RAB6A",0.0406781933480089,0,0,0,0,0
"chr7_65592691_65599361_+","chr7_65592691_65599361","CRCP",0,0.0978408960269258,0.0706401915705483,0,0,0
"chr9_99083280_99086451_-","chr9_99083280_99086451","SLC35D2",0,0,0.0470934610470322,0,0,0
"chr3_49362135_49363278_-","chr3_49362135_49363278","USP4",0.0406781933480089,0,0,0,0,0
"chr17_45695716_45696530_+","chr17_45695716_45696530","NPEPPS",0.101695483370022,0,0,0,0,0
"chr1_41578955_41582682_-","chr1_41578955_41582682","SCMH1",0.0406781933480089,0,0,0,0,0
"chr5_112418557_112421007_-","chr5_112418557_112421007","MCC",0.0406781933480089,0,0,0,0,0
"chr10_12123471_12136270_+","chr10_12123471_12136270","DHTKD1",0.0610172900220134,0,0.0706401915705483,0,0,0
"chr2_128747138_128754065_-","chr2_128747138_128754065","SAP130",0.0406781933480089,0,0,0,0,0
"chr20_47752370_47782822_-","chr20_47752370_47782822","STAU1",0,0.0733806720201944,0,0,0.0401811543233978,0
"chr12_1213916_1225199_+","chr12_1213916_1225199","ERC1",0.0406781933480089,0,0,0,0,0
"chrX_154645236_154649223_-","chrX_154645236_154649223","TCONS_00017391",0.122034580044027,0.0978408960269258,0.0706401915705483,0,0.0401811543233978,0
"chr7_17908030_17937069_-","chr7_17908030_17937069","SNX13",0.0610172900220134,0,0,0,0,0
"chr1_156303338_156304709_-","chr1_156303338_156304709","CCT3",0.0610172900220134,0.17122156804712,0,0.0509691633503581,0.0401811543233978,0
"chr1_185183639_185200840_+","chr1_185183639_185200840","SWT1",0.0406781933480089,0.0733806720201944,0.141280383141097,0,0,0
"chr1_35879573_35881315_+","chr1_35879573_35881315","ZMYM4",0.0610172900220134,0,0,0,0,0
"chr13_42385361_42393522_-","chr13_42385361_42393522","KIAA0564",0,0.0733806720201944,0,0,0,0
"chr17_66440634_66449133_-","chr17_66440634_66449133","WIPI1",0.0406781933480089,0,0,0,0,0
"chr1_154223517_154224129_+","chr1_154223517_154224129","UBAP2L",0,0,0.0470934610470322,0,0,0
"chr17_19861327_19861884_-","chr17_19861327_19861884","AKAP10",0,0,0.0470934610470322,0,0,0
"chr17_57128575_57134415_-","chr17_57128575_57134415","TRIM37",0.0406781933480089,0.0978408960269258,0,0,0,0
"chr9_131882792_131885417_+","chr9_131882792_131885417","PPP2R4",0,0.0733806720201944,0,0,0,0
"chr2_24042617_24046439_-","chr2_24042617_24046439","ATAD2B",0,0,0,0.033979442233572,0,0
"chr17_35310186_35311207_+","chr17_35310186_35311207","AATF",0.0813563866960179,0,0,0.033979442233572,0,0
"chr1_43239234_43241150_+","chr1_43239234_43241150","C1orf50",0.0813563866960179,0,0,0,0,0
"chr17_3969741_3976050_-","chr17_3969741_3976050","ZZEF1",0.0610172900220134,0,0,0,0,0
"chr2_190656516_190670480_+","chr2_190656516_190670480","PMS1",0,0,0.0470934610470322,0,0,0
"chr7_151181823_151195266_-","chr7_151181823_151195266","RHEB",0.0610172900220134,0.0489204480134629,0,0,0,0
"chr2_219411642_219425606_-","chr2_219411642_219425606","USP37",0,0.0489204480134629,0,0,0,0
"chr16_47531310_47581459_+","chr16_47531310_47581459","PHKB",0.101695483370022,0,0.0470934610470322,0,0,0
"chr9_128691934_128697886_+","chr9_128691934_128697886","PBX3",0.0406781933480089,0,0.0470934610470322,0,0.0803623086467956,0
"chr17_4186093_4210418_-","chr17_4186093_4210418","UBE2G1",0.0813563866960179,0.0978408960269258,0,0,0.0401811543233978,0
"chr12_42745687_42792796_+","chr12_42745687_42792796","PPHLN1",0,0.146761344040389,0.0470934610470322,0,0,0
"chr14_62211423_62212535_+","chr14_62211423_62212535","HIF1A",0,0,0.0470934610470322,0,0,0
"chr9_102677460_102691125_+","chr9_102677460_102691125","STX17",0,0,0.0706401915705483,0,0,0
"chr16_18809247_18810156_-","chr16_18809247_18810156","ARL6IP1",0.122034580044027,0.0489204480134629,0,0,0,0
"chr1_231672959_231678357_+","chr1_231672959_231678357","TSNAX-DISC1",0.264408256762058,0.146761344040389,0,0,0,0
