"","Id","Gene symbol","FBN","H9_ESC"
"chr10_32109315_32150586_-","chr10_32109315_32150586","ARHGAP12",0.0117184587779893,0
"chr10_32197100_32199491_-","chr10_32197100_32199491","ARHGAP12",0.960913619795121,0.359362197528091
"chr10_32306071_32308887_-","chr10_32306071_32308887","KIF5B",0.0117184587779893,0
"chr10_32308786_32310215_-","chr10_32308786_32310215","KIF5B",0.0234369175559785,0
"chr10_32309950_32310215_-","chr10_32309950_32310215","KIF5B",0.0234369175559785,0
"chr10_32323618_32326535_-","chr10_32323618_32326535","KIF5B",0.0234369175559785,0
"chr10_32560482_32562209_-","chr10_32560482_32562209","EPC1",0.0117184587779893,0
"chr10_32740520_32762951_+","chr10_32740520_32762951","CCDC7",0.105466129001903,0
"chr10_33093943_33113532_+","chr10_33093943_33113532","C10orf68",0.0117184587779893,0
"chr10_33208813_33224486_-","chr10_33208813_33224486","ITGB1",0.0117184587779893,0
"chr10_33542956_33559784_-","chr10_33542956_33559784","NRP1",0.0234369175559785,0
"chr10_34558585_34573173_-","chr10_34558585_34573173","PARD3",0.0351553763339678,0
"chr10_34558585_34630744_-","chr10_34558585_34630744","PARD3",0,0.0123917999147618
"chr10_34558585_34690845_-","chr10_34558585_34690845","PARD3",0,0.0123917999147618
"chr10_34606035_34649187_-","chr10_34606035_34649187","PARD3",0.0117184587779893,0
"chr10_34606035_34806087_-","chr10_34606035_34806087","PARD3",0.0117184587779893,0
"chr10_34620045_34649187_-","chr10_34620045_34649187","PARD3",0.0234369175559785,0
"chr10_34620045_34673182_-","chr10_34620045_34673182","PARD3",0.0234369175559785,0
"chr10_34636893_34649187_-","chr10_34636893_34649187","PARD3",0.0234369175559785,0
"chr10_34636893_34673182_-","chr10_34636893_34673182","PARD3",0.0234369175559785,0
"chr10_34648075_34649187_-","chr10_34648075_34649187","PARD3",0.0234369175559785,0
"chr10_34648075_34673182_-","chr10_34648075_34673182","PARD3",0.140621505335871,0.0123917999147618
"chr10_34648075_34690845_-","chr10_34648075_34690845","PARD3",0.0234369175559785,0
"chr10_34648075_34759191_-","chr10_34648075_34759191","PARD3",0,0.0123917999147618
"chr10_34661426_34673182_-","chr10_34661426_34673182","PARD3",0.0351553763339678,0
"chr10_34739245_34739376_-","chr10_34739245_34739376","PARD3",0,0.0123917999147618
"chr10_34739245_34806087_-","chr10_34739245_34806087","PARD3",0.0117184587779893,0
"chr10_34805907_34985347_-","chr10_34805907_34985347","PARD3",0.0117184587779893,0
"chr10_34985246_34985347_-","chr10_34985246_34985347","PARD3",0,0.0123917999147618
"chr10_35302627_35320547_-","chr10_35302627_35320547","CUL2",0.0234369175559785,0
"chr10_35314060_35322201_-","chr10_35314060_35322201","CUL2",0.0117184587779893,0
"chr10_35320228_35333796_-","chr10_35320228_35333796","CUL2",0.0234369175559785,0
"chr10_35321363_35322201_-","chr10_35321363_35322201","CUL2",0,0.0123917999147618
"chr10_35321363_35333796_-","chr10_35321363_35333796","CUL2",0,0.0123917999147618
"chr10_35338611_35360267_-","chr10_35338611_35360267","CUL2",0.0117184587779893,0
"chr10_35349802_35360267_-","chr10_35349802_35360267","CUL2",0.0351553763339678,0
"chr10_35772332_35819171_+","chr10_35772332_35819171","CCNY",0.0117184587779893,0
"chr10_35805451_35819171_+","chr10_35805451_35819171","CCNY",0.0820292114459249,0
"chr10_35805451_35842113_+","chr10_35805451_35842113","CCNY",0.0234369175559785,0
"chr10_428587_436803_-","chr10_428587_436803","DIP2C",0.0234369175559785,0
"chr10_43282616_43285959_+","chr10_43282616_43285959","BMS1",0.0117184587779893,0
"chr10_43650345_43654379_+","chr10_43650345_43654379","CSGALNACT2",0.0117184587779893,0
"chr10_43650345_43671480_+","chr10_43650345_43671480","CSGALNACT2",0.0468738351119571,0
"chr10_43654163_43662546_+","chr10_43654163_43662546","CSGALNACT2",0.0117184587779893,0
"chr10_43654163_43671480_+","chr10_43654163_43671480","CSGALNACT2",0.0117184587779893,0
"chr10_454866_468973_-","chr10_454866_468973","DIP2C",0.0117184587779893,0
"chr10_45954568_45959775_-","chr10_45954568_45959775","40609",0.0117184587779893,0
"chr10_459853_465139_-","chr10_459853_465139","DIP2C",0.0117184587779893,0
"chr10_46121399_46135411_-","chr10_46121399_46135411","ZFAND4",0.0117184587779893,0
"chr10_46135264_46148507_-","chr10_46135264_46148507","ZFAND4",0.0117184587779893,0
"chr10_46135264_46159290_-","chr10_46135264_46159290","ZFAND4",0.0468738351119571,0
"chr10_46224310_46235694_+","chr10_46224310_46235694","FAM21C",0.0117184587779893,0
"chr10_465005_486936_-","chr10_465005_486936","DIP2C",0.0117184587779893,0
"chr10_465005_532470_-","chr10_465005_532470","DIP2C",0.0117184587779893,0
"chr10_48194833_48197195_+","chr10_48194833_48197195","BMS1P2",0.0117184587779893,0
"chr10_49609655_49613024_+","chr10_49609655_49613024","MAPK8",0.0234369175559785,0.0247835998295235
"chr10_49609655_49618211_+","chr10_49609655_49618211","MAPK8",0.234369175559786,0.0371753997442853
"chr10_49609655_49628363_+","chr10_49609655_49628363","MAPK8",0.0117184587779893,0
"chr10_50701163_50714058_-","chr10_50701163_50714058","ERCC6",0.0351553763339678,0
"chr10_50708584_50714058_-","chr10_50708584_50714058","ERCC6",0.0351553763339678,0
"chr10_51065352_51363787_-","chr10_51065352_51363787","PARG",0.0117184587779893,0.0123917999147618
"chr10_51123963_51364771_-","chr10_51123963_51364771","PARG",0.0468738351119571,0
"chr10_51262049_51299327_-","chr10_51262049_51299327","LOC728407",0.0117184587779893,0
"chr10_51374370_51387763_+","chr10_51374370_51387763","TIMM23",0.0234369175559785,0.0247835998295235
"chr10_51381439_51387763_+","chr10_51381439_51387763","TIMM23",0.0234369175559785,0
"chr10_51579128_51581378_+","chr10_51579128_51581378","NCOA4",0.0234369175559785,0
"chr10_51606988_51613311_-","chr10_51606988_51613311","TIMM23",0.0117184587779893,0
"chr10_51606988_51620382_-","chr10_51606988_51620382","TIMM23",0.0117184587779893,0.0247835998295235
"chr10_51829307_51840691_+","chr10_51829307_51840691","FAM21A",0.0117184587779893,0.0123917999147618
"chr10_518379_532470_-","chr10_518379_532470","DIP2C",0.0351553763339678,0
"chr10_52193236_52350007_-","chr10_52193236_52350007","SGMS1",0.117184587779893,0.0123917999147618
"chr10_52279591_52350007_-","chr10_52279591_52350007","SGMS1",0.0351553763339678,0
"chr10_55779952_55782957_-","chr10_55779952_55782957","PCDH15",0.0117184587779893,0
"chr10_5768848_5773166_+","chr10_5768848_5773166","FAM208B",0.0117184587779893,0
"chr10_5768848_5777509_+","chr10_5768848_5777509","FAM208B",0.0117184587779893,0
"chr10_5768848_5784489_+","chr10_5768848_5784489","FAM208B",0.0117184587779893,0
"chr10_5772450_5777509_+","chr10_5772450_5777509","FAM208B",0.0117184587779893,0
"chr10_5808204_5842668_-","chr10_5808204_5842668","GDI2",0,0.0123917999147618
"chr10_5810176_5842668_-","chr10_5810176_5842668","GDI2",0.0468738351119571,0
"chr10_5815805_5842668_-","chr10_5815805_5842668","GDI2",0.0351553763339678,0.0495671996590471
"chr10_5827105_5842668_-","chr10_5827105_5842668","GDI2",0.0703107526679357,0.123917999147618
"chr10_5827815_5842668_-","chr10_5827815_5842668","GDI2",0,0.0123917999147618
"chr10_5836848_5842668_-","chr10_5836848_5842668","GDI2",0.281243010671743,0.0743507994885706
"chr10_5838726_5842668_-","chr10_5838726_5842668","GDI2",0.0703107526679357,0.0123917999147618
"chr10_59975906_59997575_-","chr10_59975906_59997575","IPMK",0.0234369175559785,0.0123917999147618
"chr10_61423985_61432671_-","chr10_61423985_61432671","SLC16A9",0.0117184587779893,0
"chr10_61423985_61444085_-","chr10_61423985_61444085","SLC16A9",0.0234369175559785,0
"chr10_61592283_61612460_-","chr10_61592283_61612460","CCDC6",0.0234369175559785,0
"chr10_61819098_61824046_-","chr10_61819098_61824046","ANK3",0.0117184587779893,0
"chr10_61844360_61845011_-","chr10_61844360_61845011","ANK3",0.0234369175559785,0
"chr10_61844360_61848116_-","chr10_61844360_61848116","ANK3",0,0.0123917999147618
"chr10_61894029_61898845_-","chr10_61894029_61898845","ANK3",0.0117184587779893,0
"chr10_61941087_61959985_-","chr10_61941087_61959985","ANK3",0.0117184587779893,0
"chr10_62021617_62039397_-","chr10_62021617_62039397","ANK3",0.0351553763339678,0.0495671996590471
"chr10_63958042_63978060_-","chr10_63958042_63978060","RTKN2",0.0117184587779893,0
"chr10_64936057_64937616_-","chr10_64936057_64937616","JMJD1C",0.0117184587779893,0
"chr10_64936057_64946143_-","chr10_64936057_64946143","JMJD1C",0.0117184587779893,0
"chr10_64936057_64953232_-","chr10_64936057_64953232","JMJD1C",0.0117184587779893,0
"chr10_64936057_64960437_-","chr10_64936057_64960437","JMJD1C",0.0117184587779893,0
"chr10_64966355_64968995_-","chr10_64966355_64968995","JMJD1C",0.0703107526679357,0
"chr10_64973233_64977091_-","chr10_64973233_64977091","JMJD1C",0.0117184587779893,0
"chr10_64973233_65024524_-","chr10_64973233_65024524","JMJD1C",0.0117184587779893,0
"chr10_65140078_65140242_-","chr10_65140078_65140242","JMJD1C",0.0585922938899464,0
"chr10_65326098_65359043_+","chr10_65326098_65359043","REEP3",0,0.0123917999147618
"chr10_69647175_69648881_+","chr10_69647175_69648881","SIRT1",0.0117184587779893,0
"chr10_69647175_69651312_+","chr10_69647175_69651312","SIRT1",0.0117184587779893,0
"chr10_69648640_69651312_+","chr10_69648640_69651312","SIRT1",0,0.0123917999147618
"chr10_69726440_69773943_-","chr10_69726440_69773943","HERC4",0.0585922938899464,0
"chr10_69747800_69804320_-","chr10_69747800_69804320","HERC4",0.0234369175559785,0
"chr10_69751956_69773943_-","chr10_69751956_69773943","HERC4",0,0.0123917999147618
"chr10_69752363_69832943_-","chr10_69752363_69832943","HERC4",0,0.0123917999147618
"chr10_69773783_69785433_-","chr10_69773783_69785433","HERC4",0.0117184587779893,0
"chr10_69785303_69804320_-","chr10_69785303_69804320","HERC4",0.0468738351119571,0
"chr10_69785303_69832943_-","chr10_69785303_69832943","HERC4",0,0.0123917999147618
"chr10_69797850_69833443_-","chr10_69797850_69833443","HERC4",0,0.0123917999147618
"chr10_70051767_70066663_-","chr10_70051767_70066663","PBLD",0.0117184587779893,0
"chr10_70123347_70123870_-","chr10_70123347_70123870","RUFY2",0.0117184587779893,0
"chr10_70136610_70143909_-","chr10_70136610_70143909","RUFY2",0.0117184587779893,0
"chr10_70143555_70154208_-","chr10_70143555_70154208","RUFY2",0.0117184587779893,0
"chr10_70152895_70154208_-","chr10_70152895_70154208","RUFY2",0.0234369175559785,0
"chr10_70161377_70161494_-","chr10_70161377_70161494","RUFY2",0.0117184587779893,0
"chr10_70190193_70192072_-","chr10_70190193_70192072","DNA2",0,0.0123917999147618
"chr10_70190193_70229920_-","chr10_70190193_70229920","DNA2",0.0117184587779893,0
"chr10_70191614_70204840_-","chr10_70191614_70204840","DNA2",0,0.0123917999147618
"chr10_70196768_70218992_-","chr10_70196768_70218992","DNA2",0.0117184587779893,0
"chr10_70196768_70229920_-","chr10_70196768_70229920","DNA2",0.0234369175559785,0
"chr10_70202674_70206170_-","chr10_70202674_70206170","DNA2",0,0.0123917999147618
"chr10_70202674_70229920_-","chr10_70202674_70229920","DNA2",0.0117184587779893,0
"chr10_70206053_70225569_-","chr10_70206053_70225569","DNA2",0.0117184587779893,0
"chr10_70209785_70228063_-","chr10_70209785_70228063","DNA2",0,0.0123917999147618
"chr10_70218861_70229920_-","chr10_70218861_70229920","DNA2",0.0703107526679357,0.0371753997442853
"chr10_70227880_70229920_-","chr10_70227880_70229920","DNA2",0.210932258003807,0.0619589995738088
"chr10_70246901_70253327_-","chr10_70246901_70253327","SLC25A16",0.0703107526679357,0
"chr10_70246901_70263452_-","chr10_70246901_70263452","SLC25A16",0.0468738351119571,0
"chr10_70246901_70266475_-","chr10_70246901_70266475","SLC25A16",0.128903046557882,0
"chr10_70246901_70277022_-","chr10_70246901_70277022","SLC25A16",0.0117184587779893,0
"chr10_70331974_70334009_+","chr10_70331974_70334009","TET1",0,0.0247835998295235
"chr10_70404455_70406762_+","chr10_70404455_70406762","TET1",0.632796774011421,0.148701598977141
"chr10_70404455_70412351_+","chr10_70404455_70412351","TET1",0.0703107526679357,0
"chr10_70404455_70427013_+","chr10_70404455_70427013","TET1",0.0117184587779893,0.0123917999147618
"chr10_70411603_70412351_+","chr10_70411603_70412351","TET1",0.16405842289185,0.0495671996590471
"chr10_70411603_70427013_+","chr10_70411603_70427013","TET1",0.0117184587779893,0
"chr10_70411603_70432802_+","chr10_70411603_70432802","TET1",0.0351553763339678,0
"chr10_70411603_70442730_+","chr10_70411603_70442730","TET1",0.0234369175559785,0
"chr10_70411603_70446464_+","chr10_70411603_70446464","TET1",0.0468738351119571,0
"chr10_70426802_70441245_+","chr10_70426802_70441245","TET1",0.0117184587779893,0.0123917999147618
"chr10_70497602_70502326_+","chr10_70497602_70502326","CCAR1",0.0468738351119571,0
"chr10_70506918_70507323_+","chr10_70506918_70507323","CCAR1",0.0351553763339678,0
"chr10_70513609_70532856_+","chr10_70513609_70532856","CCAR1",0,0.0123917999147618
"chr10_70514471_70532856_+","chr10_70514471_70532856","CCAR1",0.0117184587779893,0
"chr10_70530963_70532856_+","chr10_70530963_70532856","CCAR1",0.0117184587779893,0
"chr10_70545893_70546449_+","chr10_70545893_70546449","CCAR1",0.0234369175559785,0
"chr10_70644016_70646374_+","chr10_70644016_70646374","STOX1",0.0234369175559785,0
"chr10_70666467_70679737_+","chr10_70666467_70679737","DDX50",0.0234369175559785,0
"chr10_70670824_70673960_+","chr10_70670824_70673960","DDX50",0.0117184587779893,0
"chr10_70672918_70673332_+","chr10_70672918_70673332","DDX50",0.0117184587779893,0
"chr10_70679588_70695835_+","chr10_70679588_70695835","DDX50",0.0117184587779893,0
"chr10_70719562_70720005_+","chr10_70719562_70720005","DDX21",0.0468738351119571,0.0371753997442853
"chr10_70719562_70723225_+","chr10_70719562_70723225","DDX21",0.0234369175559785,0
"chr10_70719562_70725250_+","chr10_70719562_70725250","DDX21",0.0117184587779893,0
"chr10_70723047_70728877_+","chr10_70723047_70728877","DDX21",0,0.0123917999147618
"chr10_70729957_70737444_+","chr10_70729957_70737444","DDX21",0,0.0123917999147618
"chr10_70733301_70734499_+","chr10_70733301_70734499","DDX21",0.0117184587779893,0.0123917999147618
"chr10_70768597_70770771_+","chr10_70768597_70770771","KIAA1279",0.0117184587779893,0
"chr10_70915568_70917967_+","chr10_70915568_70917967","VPS26A",0.0117184587779893,0
"chr10_70945743_70951522_+","chr10_70945743_70951522","SUPV3L1",0,0.0123917999147618
"chr10_70958128_70962799_+","chr10_70958128_70962799","SUPV3L1",0.0234369175559785,0
"chr10_71964629_71969441_-","chr10_71964629_71969441","PPA1",0,0.0123917999147618
"chr10_71977568_71978573_-","chr10_71977568_71978573","PPA1",0,0.0123917999147618
"chr10_72292377_72292826_+","chr10_72292377_72292826","PALD1",0.0117184587779893,0
"chr10_7230586_7327916_-","chr10_7230586_7327916","SFMBT2",0.0117184587779893,0
"chr10_72462068_72468534_+","chr10_72462068_72468534","ADAMTS14",0,0.0123917999147618
"chr10_72604230_72610967_+","chr10_72604230_72610967","SGPL1",0,0.0123917999147618
"chr10_72604230_72619256_+","chr10_72604230_72619256","SGPL1",0.0820292114459249,0
"chr10_72604230_72628190_+","chr10_72604230_72628190","SGPL1",0.0234369175559785,0.0247835998295235
"chr10_7262373_7269899_-","chr10_7262373_7269899","SFMBT2",0.0117184587779893,0
"chr10_7285520_7327916_-","chr10_7285520_7327916","SFMBT2",0.117184587779893,0.0371753997442853
"chr10_7318854_7327916_-","chr10_7318854_7327916","SFMBT2",0.363272222117668,0.148701598977141
"chr10_73375261_73377150_+","chr10_73375261_73377150","CDH23",0.0117184587779893,0
"chr10_73490226_73492132_+","chr10_73490226_73492132","CDH23",0.0234369175559785,0
"chr10_73588634_73594262_-","chr10_73588634_73594262","PSAP",0,0.0247835998295235
"chr10_73590883_73594262_-","chr10_73590883_73594262","PSAP",0,0.0123917999147618
"chr10_73912627_73973089_-","chr10_73912627_73973089","ASCC1",0.0117184587779893,0
"chr10_73956569_73963282_-","chr10_73956569_73963282","ASCC1",0.0117184587779893,0
"chr10_73956569_73973089_-","chr10_73956569_73973089","ASCC1",0,0.0123917999147618
"chr10_7409611_7412337_-","chr10_7409611_7412337","SFMBT2",0.0117184587779893,0
"chr10_74100547_74100928_-","chr10_74100547_74100928","DNAJB12",0.0703107526679357,0
"chr10_7412243_7423911_-","chr10_7412243_7423911","SFMBT2",0.0117184587779893,0
"chr10_74267913_74326552_-","chr10_74267913_74326552","MICU1",0,0.0123917999147618
"chr10_74322653_74326552_-","chr10_74322653_74326552","MICU1",0,0.0123917999147618
"chr10_74468041_74475660_+","chr10_74468041_74475660","MCU",0.0468738351119571,0.0371753997442853
"chr10_74474869_74475660_+","chr10_74474869_74475660","MCU",0.0468738351119571,0.0743507994885706
"chr10_74658422_74660242_+","chr10_74658422_74660242","OIT3",0.0117184587779893,0
"chr10_74773982_74806859_-","chr10_74773982_74806859","P4HA1",0.0117184587779893,0
"chr10_74899067_74906119_-","chr10_74899067_74906119","ECD",0,0.0123917999147618
"chr10_74912051_74920309_-","chr10_74912051_74920309","ECD",0.0117184587779893,0
"chr10_75069916_75091034_-","chr10_75069916_75091034","TTC18",0.0117184587779893,0
"chr10_75156277_75160615_-","chr10_75156277_75160615","ANXA7",0,0.0371753997442853
"chr10_75214170_75239275_-","chr10_75214170_75239275","PPP3CB",0.0117184587779893,0
"chr10_75286405_75290593_-","chr10_75286405_75290593","USP54",0,0.0123917999147618
"chr10_75296027_75299351_-","chr10_75296027_75299351","USP54",0.0351553763339678,0
"chr10_75299202_75302889_-","chr10_75299202_75302889","USP54",0.0117184587779893,0.0123917999147618
"chr10_75301133_75302889_-","chr10_75301133_75302889","USP54",0.0117184587779893,0
"chr10_75305296_75336119_-","chr10_75305296_75336119","USP54",0.0117184587779893,0
"chr10_75331179_75335433_-","chr10_75331179_75335433","USP54",0,0.0123917999147618
"chr10_75331179_75336119_-","chr10_75331179_75336119","USP54",0.0585922938899464,0
"chr10_75335270_75336119_-","chr10_75335270_75336119","USP54",0.0585922938899464,0
"chr10_75802841_75834661_+","chr10_75802841_75834661","VCL",0,0.0123917999147618
"chr10_75960522_76074503_+","chr10_75960522_76074503","ADK",0.0117184587779893,0
"chr10_76153899_76158337_+","chr10_76153899_76158337","ADK",0,0.0123917999147618
