"","Id","Gene","SRR5817025_2242-1_Hepa_Day_96","SRR5817026_2242-1_Hepa_Day_102","SRR5817027_2242-1_Hepa_Day_120","SRR5817028_2242-1_Hepa_Day_137","SRR5817029_2242-1_Hepa_Day_172","SRR5817030_2242-1_Hepa_Day_193","SRR5817031_2242-1_Hepa_Day_224","SRR5817032_2242-1_Hepa_Day_295","SRR5817033_2242-1_Hepa_Day_377","SRR5817034_2242-1_Hepa_Day_450","SRR5817035_2242-1_Hepa_Day_495","SRR5817036_8858-1_Hepa_Day_180","SRR5817037_8858-3_Hepa_Day_100","SRR5817038_8858-3_Hepa_Day_130","SRR5817039_8858-1_Thy1_Day_82","SRR5817040_8858-1_Thy1_Day_93","SRR5817041_8858-1_Thy1_Day_100","SRR5817042_8858-1_Thy1_Day_450","SRR5817043_2242-1_Thy1_Day_100","SRR5817044_2242-1_Thy1_Day_160","SRR5817045_2242-1_Thy1_Day_160b","SRR5817046_2242-1_Thy1_Day_250"
"chr1_63269390_63286880_+","chr1_63269390_63286880","ATG4C",0,0,0,0,0.0222228735993395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236012283589717,0,0,0
"chr1_63919589_63955889_-","chr1_63919589_63955889","ITGB3BP",0,0,0,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr1_65047839_65099943_+","chr1_65047839_65099943","CACHD1",0,0,0,0,0,0,0.119870505092054,0,0,0,0,0,0,0.682543850029645,0,0,0,0,0,0,0,0
"chr1_65047839_65107652_-","chr1_65047839_65107652","not_annotated",0,0.0230427499697103,0,0.0274455885717447,0,0.0525970005718872,0,0.0450655651020195,0,0,0,0,0,0,0.0539994212342032,0,0,0,0,0,0,0
"chr1_65068489_65107652_+","chr1_65068489_65107652","CACHD1",0.0425852391469921,0,0.0354790960536566,0,0,0.0788955008578308,0,0.0225327825510098,0.0880997112531964,0,0,0.128622397952812,0,0,0,0.0840333804116341,0,0,0.0472024567179433,0.167643834638133,0,0
"chr1_65095038_65107652_+","chr1_65095038_65107652","CACHD1",0.0425852391469921,0.0691282499091309,0.195135028295111,0.0823367657152342,0,0.0262985002859436,0.0299676262730135,0,0.0587331408354642,0,0.0278944486337257,0.30011892855656,0,0,0,0,0.329079866367248,0.0301490390611855,0,0.167643834638133,0.122861167525717,0
"chr1_65095038_65113717_-","chr1_65095038_65113717","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0.0857482653018744,0,0,0,0,0,0,0.0472024567179433,0,0,0
"chr1_65131740_65141666_+","chr1_65131740_65141666","CACHD1",0.0212926195734961,0,0.124176836187798,0,0,0,0.299676262730135,0,0.117466281670928,0,0.0278944486337257,0,0,0,0.0539994212342032,0,0,0.120596156244742,0.0944049134358866,0,0,0
"chr1_65830318_65831879_+","chr1_65830318_65831879","DNAJC6",0,0,0.0709581921073132,0,0.0666686207980185,0,0,0,0,0,0.0278944486337257,0.0428741326509372,0,0,0,0,0,0,0.0944049134358866,0,0.0614305837628585,0
"chr1_65830318_65860715_-","chr1_65830318_65860715","not_annotated",0,0,0,0,0,0,0.0899028788190406,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0.0944049134358866,0,0,0
"chr1_67098753_67109402_+","chr1_67098753_67109402","SGIP1",0,0,0,0,0,0,0,0,0,0,0.0557888972674514,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr1_67108493_67155999_-","chr1_67108493_67155999","AL139147.1",0,0,0,0,0,0,0.0899028788190406,0,0.0293665704177321,0,0,0,0,0,0,0,0,0,0,0.167643834638133,0,0
"chr1_67108493_67161176_-","chr1_67108493_67161176","AL139147.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0.0944049134358866,0.167643834638133,0,0
"chr1_67142687_67155999_+","chr1_67142687_67155999","SGIP1",0,0.0691282499091309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_67142687_67199563_+","chr1_67142687_67199563","SGIP1",0,0,0.0532186440804849,0,0,0.0525970005718872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_67288044_67371058_-","chr1_67288044_67371058","WDR78",0,0.0230427499697103,0,0,0,0.0262985002859436,0,0.0225327825510098,0.0880997112531964,0,0,0,0,0,0,0,0,0,0,0,0,0.102647220492902
"chr1_67303393_67371058_-","chr1_67303393_67371058","WDR78",0.0425852391469921,0.0230427499697103,0,0,0,0.0262985002859436,0,0,0.0293665704177321,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr1_67306152_67371058_-","chr1_67306152_67371058","WDR78",0,0,0,0.301901474289192,0,0,0.119870505092054,0,0.0293665704177321,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_67337053_67371058_+","chr1_67337053_67371058","not_annotated",0.0212926195734961,0.0460854999394206,0,0,0.088891494397358,0,0.0299676262730135,0,0.0587331408354642,0,0.0836833459011772,0,0,0,0,0,0,0.0301490390611855,0,0,0,0
"chr1_67356837_67371058_-","chr1_67356837_67371058","WDR78",0.276804054455449,0.460854999394206,0.177395480268283,0.164673531430468,0.266674483192074,0.210388002287549,0.329643889003149,0.315458955714137,0.440498556265982,0.0944413074190163,0.446311178139612,0.514489591811247,0.297506110403625,0,0.0539994212342032,0,0.329079866367248,0.120596156244742,0.0944049134358866,0,0.368583502577151,0.61588332295741
"chr1_67405711_67428843_+","chr1_67405711_67428843","MIER1",0,0,0.0709581921073132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_67411833_67425426_+","chr1_67411833_67425426","MIER1",0.0212926195734961,0.0230427499697103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0.0614305837628585,0
"chr1_6867043_6885270_+","chr1_6867043_6885270","CAMTA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0.122861167525717,0
"chr1_70144064_70303966_+","chr1_70144064_70303966","LRRC7",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr1_70225874_70257843_+","chr1_70225874_70257843","LRRC7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107998842468406,0,0,0,0.0472024567179433,0,0.0921458756442878,0
"chr1_70509637_70555502_+","chr1_70509637_70555502","LRRC7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840333804116341,0,0,0.42482211046149,0,0.0921458756442878,0.205294440985803
"chr1_70509637_70573509_-","chr1_70509637_70573509","not_annotated",0,0,0.141916384214626,0.137227942858724,0,0,0,0,0,0,0,0,0,0,0,0,0.329079866367248,0,0,0,0,0
"chr1_70541760_70587553_+","chr1_70541760_70587553","LRRC7",0,0,0,0,0,0,0,0,0,0,0,0,0.148753055201813,0,0,0.0560222536077561,0,0,0,0,0,0
"chr1_70758071_70781249_-","chr1_70758071_70781249","ANKRD13C",0,0,0.0532186440804849,0,0,0,0,0,0.0293665704177321,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0.122861167525717,0
"chr1_71530652_71538231_+","chr1_71530652_71538231","ZRANB2-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329079866367248,0,0,0.335287669276266,0,0
"chr1_78097520_78107340_-","chr1_78097520_78107340","ZZZ3",0,0.0921709998788412,0,0,0.44445747198679,0,0.0299676262730135,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0,0
"chr1_78097535_78107340_-","chr1_78097535_78107340","ZZZ3",0,0.0460854999394206,0.0532186440804849,0.247010297145703,0.044445747198679,0,0.0599352525460271,0,0,0,0,0.0428741326509372,0,0,0,0,0,0,0.14160737015383,0,0.0307152918814293,0
"chr1_78183552_78191447_+","chr1_78183552_78191447","not_annotated",0.0212926195734961,0,0,0,0,0,0.0599352525460271,0,0,0,0,0.128622397952812,0,0,0,0,0,0,0.377619653743547,0,0.0307152918814293,0
"chr1_78248923_78309092_-","chr1_78248923_78309092","RP11-181C21.4",0,0,0,0,0,0,0.0599352525460271,0,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr1_78267016_78280916_+","chr1_78267016_78280916","FAM73A",0,0,0.0354790960536566,0.0548911771434895,0.111114367996698,0.0525970005718872,0.0599352525460271,0,0,0.0944413074190163,0.0557888972674514,0,0.148753055201813,0,0.16199826370261,0,0,0.0301490390611855,0.14160737015383,0.670575338552533,0.122861167525717,0
"chr1_78267016_78309092_+","chr1_78267016_78309092","FAM73A",0,0.0230427499697103,0,0.137227942858724,0,0,0,0,0.0587331408354642,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_7895822_7897209_-","chr1_7895822_7897209","not_annotated",0,0,0,0,0,0,0,0,0,0,0.0557888972674514,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_82408653_82421744_-","chr1_82408653_82421744","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5029315039144,0.0614305837628585,0
"chr1_82431742_82451039_-","chr1_82431742_82451039","not_annotated",0,0,0,0,0,0,0.0899028788190406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_84356004_84377046_-","chr1_84356004_84377046","TTLL7",0.0212926195734961,0.0230427499697103,0,0,0,0,0,0,0,0,0.0836833459011772,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr1_84376848_84412965_-","chr1_84376848_84412965","TTLL7",0,0,0,0,0,0,0,0,0,0.0944413074190163,0.0278944486337257,0.0857482653018744,0,0,0,0,0,0,0.0944049134358866,0.167643834638133,0.0307152918814293,0
"chr1_84383287_84408362_+","chr1_84383287_84408362","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840333804116341,0,0,0,0,0.0307152918814293,0
"chr1_84644860_84668488_-","chr1_84644860_84668488","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr1_84644860_84680000_+","chr1_84644860_84680000","PRKACB",0,0,0.124176836187798,0,0,0.0262985002859436,0,0,0,0,0.0836833459011772,0.128622397952812,0.148753055201813,0,0,0,0,0.0301490390611855,0,0.167643834638133,0.0614305837628585,0
"chr1_85121515_85136991_+","chr1_85121515_85136991","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0.0944049134358866,0,0,0
"chr1_8601273_8617582_-","chr1_8601273_8617582","RERE",0,0.0230427499697103,0,0,0,0,0,0,0,0,0,0.0428741326509372,0,0.227514616676548,0,0.112044507215512,0,0,0.0472024567179433,0,0.122861167525717,0
"chr1_8601273_8674745_-","chr1_8601273_8674745","RERE",0,0.0460854999394206,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_8601273_8716500_+","chr1_8601273_8716500","not_annotated",0,0.0460854999394206,0.0709581921073132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_8616534_8716500_-","chr1_8616534_8716500","RERE",0,0.0460854999394206,0.0177395480268283,0,0,0,0,0,0.0293665704177321,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0,0.205294440985803
"chr1_86578250_86611866_-","chr1_86578250_86611866","COL24A1",0.0212926195734961,0,0.0886977401341415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_8674620_8684439_-","chr1_8674620_8684439","RERE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14160737015383,0,0,0.102647220492902
"chr1_8674620_8716500_+","chr1_8674620_8716500","not_annotated",0.0212926195734961,0.322598499575944,0.248353672375596,0,0,0.157791001715662,0.0299676262730135,0,0,0,0.0557888972674514,0.0428741326509372,0,0.682543850029645,0,0.0840333804116341,0,0.120596156244742,0.14160737015383,0,0.0307152918814293,0
"chr1_8684369_8716500_-","chr1_8684369_8716500","RERE",0.0851704782939842,0.161299249787972,0.10643728816097,0,0,0.105194001143774,0,0,0.0587331408354642,0,0,0.428741326509372,0.148753055201813,0,0,0,0,0.361788468734225,0.188809826871773,0,0.245722335051434,0.307941661478705
"chr1_8716032_8716500_-","chr1_8716032_8716500","RERE",0.425852391469921,0.599111499212468,2.0045689270316,0.686139714293619,0.0666686207980185,0.184089502001605,0.269708636457122,0.383057303367166,0.0880997112531964,0.283323922257049,0.251050037703532,1.8435877039903,0.743765276009063,0,0.16199826370261,0.840333804116342,0,0.66327885934608,1.79369335528185,1.67643834638133,1.90434809664861,0
"chr1_8716032_8784723_-","chr1_8716032_8784723","RERE",0,0.207384749727393,0,0,0,0,0,0,0,0,0,0.428741326509372,0,0,0,0,0,0,0,0,0,0
"chr1_87181407_87200862_-","chr1_87181407_87200862","not_annotated",0,0.0230427499697103,0.0177395480268283,0,0,0,0,0,0,0,0,0.128622397952812,0,0,0,0.028011126803878,0,0,0,0,0.153576459407146,0
"chr1_87181407_87208119_+","chr1_87181407_87208119","SH3GLB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539994212342032,0,0,0,0.14160737015383,0,0,0
"chr1_87181407_87208918_+","chr1_87181407_87208918","SH3GLB1",0.0425852391469921,0.0691282499091309,0.0177395480268283,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr1_89206671_89251896_-","chr1_89206671_89251896","not_annotated",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602980781223709,0.188809826871773,0,0.0307152918814293,0
"chr1_89236035_89237562_+","chr1_89236035_89237562","PKN2",0,0,0,0,0,0,0,0.0901311302040391,0,0.0944413074190163,0.0557888972674514,0.0428741326509372,0,0,0,0,0,0,0,0,0.153576459407146,0
"chr1_89236035_89251896_-","chr1_89236035_89251896","not_annotated",0.0212926195734961,0,0.124176836187798,0,0,0,0,0,0.0587331408354642,0,0.0557888972674514,0.0857482653018744,0.297506110403625,0,0.0539994212342032,0,0,0.0904471171835564,0.14160737015383,0,0.215007043170005,0
"chr1_89237346_89271354_+","chr1_89237346_89271354","PKN2",0,0.0921709998788412,0,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0,0
"chr1_89401782_89435150_-","chr1_89401782_89435150","CCBL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr1_90015474_90050348_-","chr1_90015474_90050348","RP5-1007M22.2",0,0,0,0,0.244451609592735,0.0262985002859436,0,0,0.0587331408354642,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_90033806_90050348_-","chr1_90033806_90050348","RP5-1007M22.2",0,0,0,0,0,0,0,0,0,0,0.0557888972674514,0,0.59501222080725,0,0,0,0,0.0904471171835564,0.0472024567179433,0,0,0
"chr1_90861002_90866684_-","chr1_90861002_90866684","not_annotated",0,0,0,0,0,0,0,0.0225327825510098,0,0.0944413074190163,0.0836833459011772,0,0,0,0,0,0,0,0,0,0,0
"chr1_91382197_91406866_-","chr1_91382197_91406866","ZNF644",0.0212926195734961,0,0,0,0,0.0262985002859436,0,0,0,0,0,0,0.148753055201813,0,0.0539994212342032,0,0,0,0,0,0.215007043170005,0
"chr1_91382197_91447927_+","chr1_91382197_91447927","not_annotated",0.0212926195734961,0,0.0354790960536566,0.0548911771434895,0.044445747198679,0,0.119870505092054,0,0,0,0.0278944486337257,0.0428741326509372,0,0,0.0539994212342032,0.028011126803878,0,0,0.188809826871773,0,0.122861167525717,0.205294440985803
"chr1_91383609_91406866_-","chr1_91383609_91406866","ZNF644",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0.0539994212342032,0,0,0,0,0,0,0
"chr1_91400965_91447927_-","chr1_91400965_91447927","ZNF644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335287669276266,0.0614305837628585,0
"chr1_91403042_91406866_+","chr1_91403042_91406866","not_annotated",0,0,0.0177395480268283,0,0,0,0,0,0,0,0.0278944486337257,0.0428741326509372,0,0,0,0,0,0,0.0472024567179433,0,0.0614305837628585,0
"chr1_91403042_91447927_-","chr1_91403042_91447927","ZNF644",0.0212926195734961,0,0.0177395480268283,0,0.0222228735993395,0.0262985002859436,0,0,0,0,0,0,0,0,0,0.168066760823268,0,0.120596156244742,0,0,0.0921458756442878,0.205294440985803
"chr1_91778906_91790323_-","chr1_91778906_91790323","HFM1",0,0,0,0,0.0222228735993395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_91808987_91818856_+","chr1_91808987_91818856","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr1_91852941_91853035_+","chr1_91852941_91853035","not_annotated",0,0.0230427499697103,0.0177395480268283,0.0548911771434895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167643834638133,0,0
"chr1_92643368_92648152_+","chr1_92643368_92648152","KIAA1107",0.0212926195734961,0,0,0,0,0,0,0,0,0,0,0.342993061207498,0,0,0,0.0560222536077561,0,0.0602980781223709,0.0472024567179433,0,0.0307152918814293,0
"chr1_92786156_92789932_+","chr1_92786156_92789932","RPAP2",0,0,0.0177395480268283,0,0,0,0,0,0,0,0.0557888972674514,0,0,0,0,0,0,0.0602980781223709,0,0.335287669276266,0,0
"chr1_92786156_92811471_-","chr1_92786156_92811471","not_annotated",0.0638778587204882,0.115213749848552,0.10643728816097,0.0548911771434895,0.0666686207980185,0,0,0.0901311302040391,0.0880997112531964,0.0944413074190163,0,0.0857482653018744,1.04127138641269,0,0,0.280111268038781,0,0.0602980781223709,0.42482211046149,0.167643834638133,0.245722335051434,0
"chr1_92786156_92846430_+","chr1_92786156_92846430","RPAP2",0,0.0460854999394206,0,0,0,0,0,0,0,0,0,0,0.148753055201813,0,0,0,0,0,0,0,0,0
"chr1_93070864_93101893_-","chr1_93070864_93101893","EVI5",0,0,0.0709581921073132,0,0.0222228735993395,0.0525970005718872,0,0,0,0,0,0.0428741326509372,0,0,0,0.112044507215512,0,0,0.14160737015383,0,0.0921458756442878,0
"chr1_93198067_93202184_+","chr1_93198067_93202184","RP11-330C7.3",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0.0857482653018744,0,0,0,0,0,0,0,0,0.0921458756442878,0
"chr1_93687166_93730458_-","chr1_93687166_93730458","RP4-717I23.3",0.0212926195734961,0.230427499697103,0.0177395480268283,0,0.311120230390753,0,0,0,0,0,0.0278944486337257,0,0,0,0,0.028011126803878,0,0,0.0472024567179433,0.335287669276266,0,0
"chr1_94009664_94014983_-","chr1_94009664_94014983","not_annotated",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120596156244742,0,0,0.122861167525717,0
"chr1_94334646_94341339_-","chr1_94334646_94341339","DNTTIP2",0,0,0.0177395480268283,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0.0904471171835564,0,0,0,0
"chr1_94341824_94343418_-","chr1_94341824_94343418","DNTTIP2",0.0212926195734961,0,0.0177395480268283,0,0,0,0,0.0225327825510098,0,0,0,0.0428741326509372,0,0,0,0,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr1_95363414_95367328_-","chr1_95363414_95367328","CNN3",0,0,0,0,0,0.0525970005718872,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr1_97216981_97243502_-","chr1_97216981_97243502","not_annotated",0,0,0,0,0,0,0,0,0,0,0.0278944486337257,0.0428741326509372,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr1_97216981_97250810_+","chr1_97216981_97250810","PTBP2",0.0212926195734961,0,0.0532186440804849,0,0,0.0262985002859436,0,0.0225327825510098,0.0880997112531964,0.0944413074190163,0,0,0,0,0,0,0,0.0602980781223709,0.236012283589717,0,0.276437626932863,0
"chr1_97235259_97243502_+","chr1_97235259_97243502","PTBP2",0.0425852391469921,0,0.0354790960536566,0,0,0,0,0.0450655651020195,0,0,0,0,0,0,0.107998842468406,0,0,0.0301490390611855,0.0472024567179433,0,0.215007043170005,0
"chr1_97235259_97250810_+","chr1_97235259_97250810","PTBP2",0.149048337014472,0.184341999757682,0.709581921073132,0.466575005719661,0.0222228735993395,0.0262985002859436,0.0599352525460271,0.202795042959088,0,0.188882614838033,0.139472243168629,0.214370663254686,0.892518331210875,0,0.377995948639422,0.0560222536077561,0,0.301490390611855,0.330417197025603,1.0058630078288,1.13646579961288,0
"chr10_102675756_102685776_+","chr10_102675756_102685776","FAM178A",0,0,0,0,0,0,0.0599352525460271,0,0,0.0944413074190163,0.0278944486337257,0.0428741326509372,0,0,0,0.028011126803878,0,0,0,0,0.0921458756442878,0
"chr10_102678141_102685776_+","chr10_102678141_102685776","FAM178A",0.0425852391469921,0,0.124176836187798,0,0,0,0,0,0,0,0.0278944486337257,0.0428741326509372,0.148753055201813,0,0,0,0,0.0301490390611855,0,0,0.0307152918814293,0
"chr10_102683732_102685776_+","chr10_102683732_102685776","FAM178A",0.170340956587968,0.230427499697103,0.816019209234102,0.274455885717447,0.577794713582827,0.420776004575098,0.389579141549176,0.247860608061107,0.146832852088661,0.377765229676065,0.641572318575692,0.728860255065933,1.04127138641269,0,0.0539994212342032,0.0840333804116341,0.329079866367248,0.783875015590822,0.70803685076915,0.670575338552533,1.2593269671386,0
"chr10_102683732_102690835_+","chr10_102683732_102690835","FAM178A",0,0,0.0709581921073132,0,0.0222228735993395,0,0.0299676262730135,0.112663912755049,0.176199422506393,0,0,0,0,0,0,0,0,0,0.28321474030766,0,0.0921458756442878,0
"chr10_102683732_102698493_-","chr10_102683732_102698493","not_annotated",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0.0614305837628585,0
"chr10_102683735_102685776_+","chr10_102683735_102685776","FAM178A",0.0425852391469921,0,0.443488700670707,0.0823367657152342,0,0,0.179805757638081,0.0675983476530293,0,0,0.0557888972674514,0.0857482653018744,0,0,0,0,0,0.0301490390611855,0.0472024567179433,0.167643834638133,0.122861167525717,0
"chr10_102697159_102703885_+","chr10_102697159_102703885","FAM178A",0,0,0,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0,0.188809826871773,0,0,0
"chr10_102697159_102710510_+","chr10_102697159_102710510","FAM178A",0,0,0,0,0,0.0525970005718872,0,0,0,0,0.0557888972674514,0,0,0,0,0,0,0,0,0,0,0
"chr10_103552596_103560157_-","chr10_103552596_103560157","MGEA5",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0.0428741326509372,0,0,0,0,0,0.120596156244742,0,0,0.0614305837628585,0
"chr10_103552596_103567658_+","chr10_103552596_103567658","not_annotated",0,0.0230427499697103,0.0532186440804849,0,0,0.0262985002859436,0.0299676262730135,0,0,0,0.0836833459011772,0,0.59501222080725,0,0,0,0,0,0.188809826871773,0,0.0921458756442878,0
"chr10_103552596_103570071_-","chr10_103552596_103570071","MGEA5",0.0425852391469921,0.0691282499091309,0.0532186440804849,0,0,0.0262985002859436,0.239741010184108,0,0,0,0,0,0.446259165605438,0,0.16199826370261,0.028011126803878,0,0.0602980781223709,0.0472024567179433,0,0.368583502577151,0
"chr10_103552596_103573363_-","chr10_103552596_103573363","MGEA5",0,0,0,0,0,0,0,0,0,0,0,0,0.297506110403625,0,0,0,0,0.0602980781223709,0.0944049134358866,0,0.0307152918814293,0
"chr10_103557737_103560157_-","chr10_103557737_103560157","MGEA5",0,0,0,0,0.0222228735993395,0,0,0,0,0,0,0.0857482653018744,0.148753055201813,0,0,0,0,0,0,0,0.0921458756442878,0
"chr10_103558599_103560157_-","chr10_103558599_103560157","MGEA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107998842468406,0,0,0,0,0,0.0307152918814293,0
"chr10_104445573_104465246_-","chr10_104445573_104465246","ARL3",0.0212926195734961,0.115213749848552,0.0532186440804849,0,0,0.28928350314538,0.0599352525460271,0.0450655651020195,0.0587331408354642,0.188882614838033,0.111577794534903,0,0,0,0,0.0560222536077561,0,0.150745195305927,0.28321474030766,0,0.153576459407146,0
"chr10_104459130_104465246_+","chr10_104459130_104465246","not_annotated",0,0,0.159655932241455,0,0,0,0.0299676262730135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr10_104636711_104650435_+","chr10_104636711_104650435","AS3MT",0,0,0,0.0548911771434895,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr10_105199503_105200607_-","chr10_105199503_105200607","not_annotated",0.0425852391469921,0.115213749848552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472024567179433,0.167643834638133,0,0
"chr10_105767935_105778666_+","chr10_105767935_105778666","SLK",0,0.0230427499697103,0.124176836187798,0.0274455885717447,0,0,0,0.0225327825510098,0,0,0,0.128622397952812,0,0.227514616676548,0.0539994212342032,0,0,0.0904471171835564,0.14160737015383,0,0.184291751288576,0
"chr10_105767935_105781491_-","chr10_105767935_105781491","not_annotated",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr10_105891089_105924058_-","chr10_105891089_105924058","WDR96",0,0,0.0354790960536566,0,0,0,0,0,0.0293665704177321,0.0944413074190163,0.0278944486337257,0,0,0,0.107998842468406,0.028011126803878,0,0,0,0,0.0614305837628585,0
"chr10_105900600_105924058_+","chr10_105900600_105924058","not_annotated",0,0.0230427499697103,0,0.301901474289192,0,0,0,0,0,0.0944413074190163,0.139472243168629,0,0,0,0,0,0,0,0,0,0,0
