Id,FBN,H9_ESC
chr12_50829271_50831621,0.011718459,0.0123918
chr12_50848097_50855130,0.035155376,0.0371754
chr12_50854918_50856413,0.011718459,0
chr12_51064969_51077031,0.011718459,0
chr12_51079616_51090958,0.011718459,0
chr12_51089050_51090958,0.011718459,0
chr12_51121486_51122461,0.011718459,0.0123918
chr12_51173923_51203372,0.023436918,0
chr12_51173923_51208222,0,0.0123918
chr12_51402259_51404549,0.164058423,0.074350799
chr12_51442817_51451911,0,0.0247836
chr12_51467606_51467865,0.128903047,0.0247836
chr12_51467606_51470430,0.023436918,0
chr12_514677_527802,0,0.0247836
chr12_51500308_51512555,0.011718459,0
chr12_51510098_51511530,0,0.0247836
chr12_51845908_51847483,0.011718459,0
chr12_52077958_52100499,0.011718459,0
chr12_52093354_52145377,0.011718459,0
chr12_52139687_52145377,0.035155376,0.0123918
chr12_52380602_52385777,0.011718459,0
chr12_53410257_53416411,0.011718459,0.0123918
chr12_53410257_53421972,0.023436918,0
chr12_53421566_53421972,0.011718459,0.0123918
chr12_53427590_53431406,0.023436918,0
chr12_53848510_53856351,0.011718459,0
chr12_53879840_53881212,0.011718459,0
chr12_54113523_54115967,0.011718459,0
chr12_56525533_56532797,0.011718459,0
chr12_56537012_56537117,0.023436918,0
chr12_56668561_56676775,0,0.0123918
chr12_56679700_56692475,0.011718459,0
chr12_56742313_56743420,0.011718459,0
chr12_56818546_56818936,0,0.0123918
chr12_56823889_56826308,0.011718459,0
chr12_56824665_56826308,0.011718459,0.0495672
chr12_56826810_56828015,0,0.0123918
chr12_56827165_56827436,0.011718459,0
chr12_56956201_56965639,0.035155376,0.0123918
chr12_56997143_56999111,0,0.0371754
chr12_57059988_57064148,0,0.0123918
chr12_57127931_57144979,0,0.0123918
chr12_57132218_57139965,0.011718459,0
chr12_57133078_57140816,0.023436918,0
chr12_57456902_57466695,0.011718459,0
chr12_57570824_57571374,0.011718459,0
chr12_57674141_57704246,0.011718459,0
chr12_57682792_57690334,0.011718459,0
chr12_57891940_57892406,0.011718459,0
chr12_57927736_57928235,0.011718459,0
chr12_58142965_58143287,0.023436918,0
chr12_5841686_5916534,0,0.0123918
chr12_62877950_62895478,0.011718459,0
chr12_62936877_62946954,0.023436918,0
chr12_62943448_62946954,0.011718459,0
chr12_63987867_64020306,0.011718459,0
chr12_63991589_64057625,0.011718459,0
chr12_64011084_64041145,0.023436918,0
chr12_64474066_64509673,0.011718459,0
chr12_64485056_64509673,0,0.0123918
chr12_64803742_64838911,0.011718459,0
chr12_64878083_64879797,0.011718459,0
chr12_64878083_64883899,0,0.0123918
chr12_65139439_65141698,0.011718459,0
chr12_65258448_65260683,0.046873835,0
chr12_65604706_65612399,0.140621505,0
chr12_65702309_65722383,0.011718459,0
chr12_6630964_6632512,0,0.0247836
chr12_66539621_66547228,0.023436918,0
chr12_66814500_66849344,0.023436918,0
chr12_66838364_66859202,0.011718459,0
chr12_66856704_66859202,0.035155376,0
chr12_6686951_6687303,0.011718459,0
chr12_6690210_6690980,0.011718459,0
chr12_66909399_66911756,0.011718459,0
chr12_66909399_66935730,0.023436918,0
chr12_66909399_66990707,0.035155376,0
chr12_66923611_66935730,0.09374767,0
chr12_66923611_66990707,0.011718459,0.0123918
chr12_6696550_6697588,0.035155376,0.0123918
chr12_6701082_6701732,0.011718459,0
chr12_6755649_6756178,0.011718459,0
chr12_67686402_67696395,0,0.0123918
chr12_69047892_69050997,0.023436918,0
chr12_69084411_69125499,0.011718459,0
chr12_69090599_69094633,0.011718459,0
chr12_69103018_69109520,0.011718459,0
chr12_69109407_69119576,0,0.0247836
chr12_69109407_69125499,0,0.0123918
chr12_69120279_69121169,0.035155376,0
chr12_69127232_69129124,0.023436918,0
chr12_69644909_69653977,0.035155376,0
chr12_69644909_69656342,1.160127419,0.086742599
chr12_69653824_69653977,0.011718459,0
chr12_69759413_69764755,0.011718459,0
chr12_6978422_6978554,0.011718459,0
chr12_69924645_69956054,0.011718459,0
chr12_69983265_69985939,0.152339964,0.0247836
chr12_69983265_69987393,0.164058423,0.0123918
chr12_70149164_70150443,0.011718459,0
chr12_70149164_70189124,0,0.0123918
chr12_70193989_70195501,0.363272222,0.297403198
chr12_70671912_70704797,0.082029211,0.0247836
chr12_70671912_70713144,0.023436918,0
chr12_70704675_70729343,0.011718459,0
chr12_70726547_70729343,0,0.0123918
chr12_70729218_70732602,0.023436918,0
chr12_70735887_70740104,0.011718459,0
chr12_70953123_70975082,0.011718459,0
chr12_72163580_72167802,0,0.0123918
chr12_72274249_72288663,0.011718459,0
chr12_72955945_73015531,0.011718459,0
chr12_76449813_76468019,0.011718459,0
chr12_76453578_76454059,0,0.0123918
chr12_76461151_76462774,0.011718459,0
chr12_76461151_76468019,0.023436918,0.0123918
chr12_76765228_76784437,0.011718459,0
chr12_76844631_76881398,0.023436918,0.0123918
chr12_77191214_77216311,0.035155376,0
chr12_77214838_77216311,0,0.0123918
chr12_77236699_77243250,0.011718459,0
chr12_77242013_77243250,0.011718459,0
chr12_77426830_77427822,0.011718459,0
chr12_78334099_78362482,0.023436918,0
chr12_78334099_78415642,0.035155376,0
chr12_78334099_78452895,0.023436918,0
chr12_78360009_78362482,0.058592294,0
chr12_78388583_78401225,0.035155376,0
chr12_78400199_78415642,0.046873835,0
chr12_78443773_78452895,0.070310753,0
chr12_78552983_78562646,0.011718459,0
chr12_78552983_78583999,0.011718459,0
chr12_78570921_78594371,0.011718459,0
chr12_79679567_79693331,0.011718459,0
chr12_80211174_80226271,0.011718459,0
chr12_8048073_8048335,0,0.0123918
chr12_81675036_81693161,0.011718459,0
chr12_81799566_81851645,0.011718459,0
chr12_82780582_82796909,0,0.0123918
chr12_82780582_82824766,0.011718459,0
chr12_83250789_83251359,0.210932258,0
chr12_83250789_83324324,0.011718459,0
chr12_83289597_83290425,0.035155376,0
chr12_83289597_83324324,0.023436918,0
chr12_83358803_83379825,0.011718459,0
chr12_85497782_85554492,0.011718459,0
chr12_88490665_88500875,0.011718459,0
chr12_88504979_88524995,0.035155376,0
chr12_88542065_88554628,0.011718459,0
chr12_88542065_88570096,0.046873835,0
chr12_88553891_88570096,0,0.0123918
chr12_8866407_8866637,0.011718459,0.0123918
chr12_8866407_8906689,0.011718459,0
chr12_88898936_88939642,0.011718459,0
chr12_88910111_88939642,0.035155376,0
chr12_88926218_88939642,0.011718459,0
chr12_89853415_89861462,0.011718459,0
chr12_89853415_89866052,0.046873835,0
chr12_89853415_89885892,0.011718459,0
chr12_89860547_89866052,0.011718459,0
chr12_89864138_89865506,0.011718459,0
chr12_89996820_89998123,0.023436918,0
chr12_89997932_90003820,0.011718459,0
chr12_90013776_90029028,0.035155376,0
chr12_90028774_90029028,0.011718459,0
chr12_9073581_9074346,0.011718459,0.0123918
chr12_922808_922980,0.011718459,0
chr12_922808_939326,0.023436918,0
chr12_93192668_93192862,0,0.0123918
chr12_93202793_93221837,0.011718459,0
chr12_93221688_93246801,0.023436918,0
chr12_93244887_93246801,0.023436918,0
chr12_93788385_93789309,0.023436918,0
chr12_94562929_94580249,0.082029211,0
chr12_94603366_94618091,0.011718459,0
chr12_94603366_94621011,0.023436918,0
chr12_94613792_94621011,0.023436918,0
chr12_94706690_94797038,0,0.0123918
chr12_94761570_94797038,0,0.0123918
chr12_94772567_94772818,0.011718459,0
chr12_95425125_95434373,0.011718459,0
chr12_95425125_95451654,0.011718459,0
chr12_95451329_95451654,0,0.0123918
chr12_95479556_95488470,0.011718459,0
chr12_95528515_95535315,0,0.0371754
chr12_95531298_95535315,0.023436918,0.0123918
chr12_95546587_95546769,0.023436918,0
chr12_95566376_95605043,0.023436918,0
chr12_95602619_95605043,0.234369176,0.260227798
chr12_95650926_95690034,0.011718459,0
chr12_95660133_95676420,0.011718459,0
chr12_95681440_95688148,0.011718459,0
chr12_95681440_95690034,0.023436918,0
chr12_95688048_95690034,0.011718459,0.0247836
chr12_95887832_95889874,0.011718459,0
chr12_95887832_95897937,0.011718459,0
chr12_95914773_95918564,0,0.0371754
chr12_95914773_95928102,0,0.0123918
chr12_95918456_95928102,0,0.0123918
chr12_95926605_95928102,0.011718459,0
chr12_96131644_96131922,0.011718459,0
chr12_96688777_96694138,0.011718459,0
chr12_96692647_96694138,0.011718459,0
chr12_96717726_96728643,0,0.0247836
chr12_96934615_96992545,0.011718459,0
chr12_96934615_97023982,0.011718459,0
chr12_96941680_96992545,0.011718459,0
chr12_97082694_97102581,0.011718459,0
chr12_97112221_97151366,0.011718459,0
chr12_97133734_97151366,0.011718459,0
chr12_97303530_97311515,0.011718459,0
chr12_977032_980514,0.011718459,0
chr12_97859446_97888659,0.011718459,0
chr12_97859446_97889834,0,0.0371754
chr12_97886239_97889834,0.011718459,0
chr12_97886239_97924637,0.351553763,0
chr12_97886239_97954476,0.058592294,0
chr12_97924433_97954476,0.011718459,0
chr12_97924433_97954825,0.011718459,0
chr12_987381_1017200,0.011718459,0
chr12_98921664_98931350,0.058592294,0.0247836
chr12_99042097_99056584,0.011718459,0
chr12_99043265_99117090,0,0.0123918
chr12_99071203_99080651,0.023436918,0
chr12_99145133_99225914,0.035155376,0
chr12_99166820_99194903,0.070310753,0
chr12_99166820_99225914,0.070310753,0
chr12_99174895_99194903,0.011718459,0
chr12_99192712_99225914,0.023436918,0
chr13_100191700_100193921,0,0.0123918
chr13_100755137_100764315,0.035155376,0
chr13_100861586_100925600,0,0.0123918
chr13_100909849_100925600,0.374990681,0.161093399
chr13_100909849_100962162,0.046873835,0.0123918
chr13_100909849_100992513,0,0.0123918
chr13_100909849_101020828,0.011718459,0
chr13_100909849_101077985,0,0.0123918
chr13_100909849_101101559,0,0.0247836
chr13_100914983_100962162,0.011718459,0
chr13_100914983_100992513,0.011718459,0.0123918
chr13_100920943_100962162,0.011718459,0
chr13_100953714_100962162,0.128903047,0
chr13_100953714_100982925,0.035155376,0
chr13_100953714_100992513,0.046873835,0
chr13_100953714_101020828,0.058592294,0
chr13_100953714_101077985,0.046873835,0
chr13_100953714_101101559,0.140621505,0
chr13_100955178_100962162,0.011718459,0
chr13_100959446_101020828,0.023436918,0
chr13_100959446_101077985,0.046873835,0
chr13_100959446_101101559,0.011718459,0
chr13_100962087_101020828,0.023436918,0
chr13_100982815_100992513,0.046873835,0
chr13_100982815_101020828,0.070310753,0
chr13_100992411_101101559,0.023436918,0
chr13_101020726_101101559,0.046873835,0
chr13_101077887_101101559,0.035155376,0
chr13_101320833_101322823,0.035155376,0
chr13_101910794_101944717,0.011718459,0
chr13_101997617_102031004,0.023436918,0
chr13_101997617_102051516,0.011718459,0
chr13_101997652_102031004,0.011718459,0
chr13_101997652_102051516,0.011718459,0
chr13_102029051_102031004,0.011718459,0
chr13_102047534_102051516,0.011718459,0
chr13_102521075_102527646,0.035155376,0
chr13_103275227_103280274,0.035155376,0
chr13_103279362_103309557,0,0.0123918
chr13_103459496_103486902,0,0.0247836
chr13_103474093_103484047,0.011718459,0
chr13_107209396_107212005,0.011718459,0
chr13_109318234_109318497,0.082029211,0
chr13_109318234_109379931,0.058592294,0
chr13_109318234_109518590,0.011718459,0
chr13_109318234_109699339,0.011718459,0
chr13_111274563_111276626,0.269524552,0.198268799
chr13_111335398_111357918,0.011718459,0
chr13_111857636_111862349,0.023436918,0.0123918
chr13_111857636_111885640,0.152339964,0
chr13_111857636_111896641,0.035155376,0
chr13_111857636_111920017,0.035155376,0
chr13_111862219_111896641,0.011718459,0
chr13_111870026_111885640,0.023436918,0.0247836
chr13_111870026_111896641,0,0.0247836
chr13_111870026_111920017,0.011718459,0
chr13_111919895_111928025,0.011718459,0
chr13_113170754_113181798,0.128903047,0.0495672
chr13_113170754_113200179,0.035155376,0
chr13_113201934_113223573,0.011718459,0
chr13_113219425_113223573,0.011718459,0
chr13_113460527_113465040,0.058592294,0
chr13_113873259_113889459,0,0.0123918
chr13_113999178_114009796,0.011718459,0
chr13_114113627_114138371,0.011718459,0
chr13_114149817_114157903,0,0.0123918
chr13_114149817_114193822,0,0.0123918
chr13_114157811_114164739,0,0.0123918
chr13_114164553_114175048,0,0.0123918
chr13_114164553_114188555,0.023436918,0
chr13_114164553_114193822,0.011718459,0.0123918
chr13_114174931_114188555,0.035155376,0
chr13_114174931_114193822,0.117184588,0.0495672
chr13_114188360_114193822,0.023436918,0
chr13_114265311_114277601,0.011718459,0
chr13_20222562_20224400,0.011718459,0
chr13_20346382_20346683,0,0.0123918
chr13_20409617_20413125,0.011718459,0
chr13_20425495_20426330,0.023436918,0.0371754
chr13_20534098_20580726,0,0.0247836
chr13_20544165_20568059,0,0.0123918
chr13_20567203_20568059,0,0.0247836
chr13_20567203_20593758,0.011718459,0
chr13_20567203_20611049,0.011718459,0
chr13_20576990_20580726,0.070310753,0.0123918
chr13_20579214_20637111,0.011718459,0
chr13_20600752_20611049,0.046873835,0
chr13_20600752_20637111,0,0.0247836
chr13_20610877_20611049,0.011718459,0
chr13_20625573_20641530,0.09374767,0.0495672
chr13_20632715_20633702,0.023436918,0.0123918
chr13_20632715_20635364,0.011718459,0
chr13_20632715_20641530,0.070310753,0
chr13_20636986_20641530,0.011718459,0
chr13_20638591_20657172,0.011718459,0
chr13_20638591_20657916,0.023436918,0.0371754
chr13_20640991_20657172,0,0.0123918
chr13_21148519_21166543,0.035155376,0
chr13_21170289_21171258,0.023436918,0
chr13_21179174_21190018,0.011718459,0
chr13_21205155_21237743,0.011718459,0
chr13_21215429_21219097,0.011718459,0
chr13_21305980_21306260,0.046873835,0.0123918
chr13_21361620_21362755,0.011718459,0
chr13_21362625_21401318,0.011718459,0
chr13_21370215_21396428,0.011718459,0
chr13_21381596_21384106,0,0.0123918
chr13_21381596_21396428,0.011718459,0
chr13_21381596_21429904,0,0.0123918
chr13_21395843_21429904,0.011718459,0
chr13_21429766_21437262,0.011718459,0
chr13_21436856_21442840,0,0.0123918
chr13_21557363_21557945,0,0.0123918
chr13_21619824_21620369,0,0.0123918
chr13_21735929_21746820,0.070310753,0.0247836
chr13_21742127_21742538,0.082029211,0.0495672
chr13_21955573_21987911,0.011718459,0
chr13_21955573_21995303,0.011718459,0
chr13_21961647_21965993,0.011718459,0
chr13_21965861_21987911,0.011718459,0
chr13_21965861_21995303,0.011718459,0
chr13_21974512_21995303,0,0.0123918
chr13_21987791_21999817,0.058592294,0
chr13_22077065_22088557,0.011718459,0
chr13_22084143_22113516,0.011718459,0
chr13_23927924_23932620,0.011718459,0
chr13_23927924_23945304,0.023436918,0
chr13_24159595_24167594,0.011718459,0
chr13_24796957_24798720,0.035155376,0
chr13_24823615_24826000,0.011718459,0
chr13_25044032_25060443,0.011718459,0
chr13_25051839_25067871,0.023436918,0
chr13_25458101_25458383,0.011718459,0
chr13_25881944_25887889,0.011718459,0
chr13_25881944_25895231,0.011718459,0
chr13_25881944_25905696,0,0.0123918
chr13_26104137_26117540,0.011718459,0
chr13_26104137_26138169,0.011718459,0
chr13_26114457_26117540,0.011718459,0.0123918
chr13_26138094_26145830,0.011718459,0
chr13_26343184_26349097,0.011718459,0
chr13_26911704_26928017,0.140621505,0.0371754
chr13_26974590_26975761,0.175776882,0
chr13_27645208_27664295,0,0.0123918
chr13_27649328_27664295,0,0.0123918
chr13_27664020_27690733,0.011718459,0
chr13_28124470_28155940,0,0.0123918
chr13_28155434_28155940,0,0.0123918
chr13_28588589_28589838,0.011718459,0
chr13_28748409_28752072,0.070310753,0.0495672
chr13_28748409_28794515,0.023436918,0
chr13_28748409_28855516,0,0.0123918
chr13_28771322_28794515,0.046873835,0.0123918
chr13_28771322_28835595,0.023436918,0
chr13_28794368_28835595,0.023436918,0
chr13_28830429_28835595,0.082029211,0
chr13_28830429_28845003,0.011718459,0
chr13_28830429_28846208,0.011718459,0
chr13_28830429_28855516,0.011718459,0
chr13_28834584_28835595,0.058592294,0
chr13_28840852_28845003,0.105466129,0.0247836
chr13_28844838_28855516,0.011718459,0
chr13_29001296_29005447,0,0.0123918
chr13_29001296_29012482,0,0.0371754
chr13_29001296_29041754,0,0.0123918
chr13_29041040_29041754,0,0.0123918
chr13_30801549_30815223,0.082029211,0
chr13_30801549_30857928,0.035155376,0
chr13_30814597_30815223,0.035155376,0
chr13_30814597_30857928,0.011718459,0
chr13_30854200_30857928,0.023436918,0
chr13_30857753_30857928,0.058592294,0.0247836
chr13_31204972_31211994,0.011718459,0
chr13_31789188_31803431,0.058592294,0
chr13_32698423_32723971,0,0.0123918
chr13_32768280_32776664,0.011718459,0
chr13_32899213_32900750,0.011718459,0
chr13_32910402_32932066,0.011718459,0
chr13_32950807_32954282,0.011718459,0
chr13_33012789_33018263,0.011718459,0
chr13_33012789_33092140,0.011718459,0
chr13_33091994_33101669,0.562486021,0.0495672
chr13_33091994_33111164,0.011718459,0
chr13_33109906_33111164,0,0.0247836
chr13_33222891_33226144,0,0.0123918
chr13_33222891_33253066,0.011718459,0
chr13_33247353_33284243,0,0.0123918
chr13_33252972_33268441,0.011718459,0
chr13_33275460_33332357,0.011718459,0
chr13_33306238_33309467,0.09374767,0
chr13_33306238_33320238,0.046873835,0
chr13_33306238_33334858,0,0.0123918
chr13_33327470_33330094,0.011718459,0
chr13_33327470_33334858,0.011718459,0
chr13_35615070_35619538,0.011718459,0
chr13_35615070_35624532,0.023436918,0
chr13_35615070_35633000,0.011718459,0
chr13_35615070_35644989,0.058592294,0.0123918
chr13_35615070_35672542,0.023436918,0
chr13_35622700_35672542,0.011718459,0
chr13_35691551_35716514,0.011718459,0
chr13_35733153_35738646,0.011718459,0
chr13_35738493_35770439,0.011718459,0
chr13_35770001_35806756,0.011718459,0
chr13_35883665_35926460,0.011718459,0
chr13_36379836_36382457,0.164058423,0.0123918
chr13_36379836_36410278,0.011718459,0
chr13_36396866_36410278,0.035155376,0
chr13_36401772_36410278,0.011718459,0
chr13_36822743_36828280,0.011718459,0.0495672
chr13_36886282_36886614,0.011718459,0.0123918
chr13_37614542_37625720,0.023436918,0
chr13_37618215_37618318,0,0.0123918
chr13_38357093_38357497,0.023436918,0
chr13_40261640_40301685,0.011718459,0
chr13_40268771_40301685,0.058592294,0
chr13_40273638_40301685,0.011718459,0
chr13_40293373_40301685,0.058592294,0
chr13_41133646_41134997,0,0.0247836
chr13_41379254_41382732,0,0.0123918
chr13_41400642_41411021,0.09374767,0
chr13_41400642_41429951,0.046873835,0
chr13_41808026_41835051,0.023436918,0
chr13_41826781_41828756,0.011718459,0
chr13_41826781_41835051,0.023436918,0
chr13_41826781_41835961,0.011718459,0
chr13_41826781_41837620,0,0.0247836
chr13_41890982_41894960,0.023436918,0
chr13_41890982_41897326,0.011718459,0
chr13_41890982_41905505,0.011718459,0
chr13_41890982_41910892,0.070310753,0
chr13_41892942_41897326,0.011718459,0
chr13_41892942_41910892,0.070310753,0.0371754
chr13_41892942_41941788,0.011718459,0
chr13_41897192_41910892,0.011718459,0
chr13_41943226_41946966,0.023436918,0
chr13_42161648_42189220,0.011718459,0
chr13_42301330_42335340,0.011718459,0
chr13_42306216_42335340,0,0.0247836
chr13_42335264_42407667,0,0.0371754
chr13_42352121_42393522,0.023436918,0
chr13_42385361_42393522,0.011718459,0
chr13_42439872_42442613,0.058592294,0.061959
chr13_42439872_42461497,0.011718459,0
