,SY5Y_exp1_D0,SY5Y_exp1_D2,SY5Y_exp1_D4,SY5Y_exp2_D0,SY5Y_exp2_D4,SY5Y_exp2_D8
chr13_114174931_114193822_+,0,0.097840896,0,0.050969163,0.060271731,0
chr7_129679304_129688984_-,0.06101729,0.073380672,0,0,0,0
chr7_80418622_80440017_-,0.284747353,0.073380672,0.070640192,0.084948606,0,0
chr15_66015186_66048810_-,0.040678193,0,0,0,0,0
chr6_139264650_139265759_-,0,0.097840896,0,0.033979442,0,0
chrX_149983335_149984551_-,0,0.048920448,0,0,0,0
chr13_28748409_28752072_+,0.06101729,0,0.047093461,0,0,0
chr15_65471272_65472542_-,0.06101729,0,0,0,0,0
chr6_157405796_157431695_+,0,0.073380672,0,0,0,0
chr6_87920169_87928449_+,0.040678193,0.24460224,0.070640192,0.067958884,0.080362309,0
chr19_37203288_37203769_+,0,0.048920448,0,0,0,0
chr17_65924471_65925603_+,0,0,0.047093461,0,0,0
chr5_74130251_74137504_-,0,0.073380672,0,0,0.040181154,0
chr1_171537386_171544267_+,0,0.073380672,0,0,0,0
chr1_219366424_219414650_+,0.081356387,0,0,0.033979442,0.060271731,0
chr8_143412262_143427253_-,0.040678193,0,0,0,0,0
chr12_24985657_24989530_-,0,0.048920448,0,0,0,0
chr2_58425729_58459247_-,0.06101729,0,0.047093461,0.033979442,0,0
chr1_150413399_150416853_+,0,0,0.047093461,0,0,0
chr10_13233299_13234568_+,0.040678193,0,0,0,0,0
chr12_121220458_121229360_-,0.06101729,0.073380672,0,0,0,0
chr2_45925084_45928630_+,0.040678193,0,0,0,0,0
chr2_148730308_148739650_-,0.06101729,0.048920448,0,0.067958884,0,0
chr1_21083659_21103243_-,0,0,0.047093461,0,0,0
chr13_33306238_33309467_+,0.12203458,0.048920448,0,0,0,0
chr5_138979957_139003046_+,0,0.073380672,0,0,0,0
chr8_48508373_48511758_+,0,0.073380672,0,0,0,0
chr12_121853962_121855714_+,0,0,0.047093461,0,0,0
chr12_110922883_110925748_+,0,0,0.047093461,0,0,0
chr1_231079552_231097049_-,0.040678193,0,0,0,0,0
chr5_77805607_77806221_-,0.06101729,0.073380672,0,0,0,0
chr22_38083917_38084999_+,0.06101729,0,0,0,0,0
chr6_167435897_167447459_+,0.12203458,0.097840896,0.047093461,0.033979442,0.040181154,0
chr18_19345733_19371518_+,0,0,0,0.033979442,0,0
chr7_24659671_24690331_+,0,0.048920448,0,0,0,0
chr6_158994452_159010814_+,0,0.048920448,0.047093461,0,0,0
chr6_102247523_102266358_+,0,0,0.047093461,0,0.040181154,0
chr8_99718695_99719539_-,0.142373677,0.195681792,0.070640192,0,0,0
chr1_236341714_236347206_+,0.040678193,0,0,0,0,0
chr11_73418465_73429935_-,0.040678193,0,0,0,0,0
chr7_65592691_65599361_+,0,0.097840896,0.070640192,0,0,0
chr9_99083280_99086451_-,0,0,0.047093461,0,0,0
chr3_49362135_49363278_-,0.040678193,0,0,0,0,0
chr17_45695716_45696530_+,0.101695483,0,0,0,0,0
chr1_41578955_41582682_-,0.040678193,0,0,0,0,0
chr5_112418557_112421007_-,0.040678193,0,0,0,0,0
chr10_12123471_12136270_+,0.06101729,0,0.070640192,0,0,0
chr2_128747138_128754065_-,0.040678193,0,0,0,0,0
chr20_47752370_47782822_-,0,0.073380672,0,0,0.040181154,0
chr12_1213916_1225199_+,0.040678193,0,0,0,0,0
chrX_154645236_154649223_-,0.12203458,0.097840896,0.070640192,0,0.040181154,0
chr7_17908030_17937069_-,0.06101729,0,0,0,0,0
chr1_156303338_156304709_-,0.06101729,0.171221568,0,0.050969163,0.040181154,0
chr1_185183639_185200840_+,0.040678193,0.073380672,0.141280383,0,0,0
chr1_35879573_35881315_+,0.06101729,0,0,0,0,0
chr13_42385361_42393522_-,0,0.073380672,0,0,0,0
chr17_66440634_66449133_-,0.040678193,0,0,0,0,0
chr1_154223517_154224129_+,0,0,0.047093461,0,0,0
chr17_19861327_19861884_-,0,0,0.047093461,0,0,0
chr17_57128575_57134415_-,0.040678193,0.097840896,0,0,0,0
chr9_131882792_131885417_+,0,0.073380672,0,0,0,0
chr2_24042617_24046439_-,0,0,0,0.033979442,0,0
chr17_35310186_35311207_+,0.081356387,0,0,0.033979442,0,0
chr1_43239234_43241150_+,0.081356387,0,0,0,0,0
chr17_3969741_3976050_-,0.06101729,0,0,0,0,0
chr2_190656516_190670480_+,0,0,0.047093461,0,0,0
chr7_151181823_151195266_-,0.06101729,0.048920448,0,0,0,0
chr2_219411642_219425606_-,0,0.048920448,0,0,0,0
chr16_47531310_47581459_+,0.101695483,0,0.047093461,0,0,0
chr9_128691934_128697886_+,0.040678193,0,0.047093461,0,0.080362309,0
chr17_4186093_4210418_-,0.081356387,0.097840896,0,0,0.040181154,0
chr12_42745687_42792796_+,0,0.146761344,0.047093461,0,0,0
chr14_62211423_62212535_+,0,0,0.047093461,0,0,0
chr9_102677460_102691125_+,0,0,0.070640192,0,0,0
chr16_18809247_18810156_-,0.12203458,0.048920448,0,0,0,0
chr1_231672959_231678357_+,0.264408257,0.146761344,0,0,0,0
chr2_20507739_20532824_-,0.06101729,0,0,0,0,0
chr1_54506429_54513045_-,0,0,0,0,0.040181154,0
chr5_52157281_52161651_+,0,0.097840896,0,0,0,0
chr1_213251038_213290752_+,0.101695483,0.220142016,0.047093461,0,0,0
chr11_34111726_34113603_+,0,0,0,0,0.040181154,0
chr8_67513933_67514758_-,0.081356387,0,0,0,0,0
chr7_2400345_2404164_+,0,0.048920448,0,0,0,0
chr20_34302107_34313077_-,0,0,0.070640192,0,0,0
chr5_41794105_41807540_-,0,0.048920448,0.070640192,0,0,0
chr4_186168448_186188309_+,0.081356387,0.24460224,0,0,0,0
chr1_51871577_51874004_-,0.040678193,0,0,0,0,0
chr13_60348323_60385057_-,0.06101729,0.073380672,0.117733653,0,0,0
chr15_57383987_57387361_+,0.06101729,0,0,0,0,0
chr5_137342679_137347634_-,0,0.048920448,0,0,0,0
chr14_50136242_50141145_-,0.081356387,0.048920448,0.047093461,0,0,0
chr19_37916770_37917280_-,0,0.048920448,0,0,0,0
chr6_83728692_83754378_-,0.040678193,0,0,0,0,0
chr17_62248460_62265775_-,0.040678193,0.073380672,0,0,0,0
chr2_44428325_44436466_+,0.06101729,0,0,0,0,0
chr2_209150450_209153542_+,0,0.073380672,0,0,0,0
chr4_88959403_88973310_+,0.040678193,0,0,0,0,0
chr13_48651289_48664554_-,0,0.048920448,0,0,0,0
chr1_31478700_31479949_-,0,0.073380672,0,0,0,0
chr3_196533450_196539722_+,0,0,0.047093461,0,0,0
chr15_50935537_50955243_-,0.040678193,0,0,0,0,0
chr19_34922766_34929671_+,0.06101729,0.073380672,0,0,0,0
chr7_2269619_2270362_-,0.081356387,0,0,0,0.060271731,0
chr2_70387757_70409129_-,0.040678193,0.048920448,0,0,0,0
chr18_74561482_74563895_+,0.06101729,0,0,0,0,0
chr1_202724399_202733273_-,0.040678193,0,0,0,0,0
chr12_46285563_46287504_+,0,0.048920448,0,0,0,0
chr1_179100446_179102509_-,0.06101729,0.048920448,0.070640192,0,0,0
chr7_44714010_44714867_+,0.06101729,0.073380672,0,0,0.060271731,0
chr7_155556503_155567341_+,0,0.048920448,0,0,0,0
chr8_26439485_26441499_+,0.12203458,0.048920448,0.094186922,0.033979442,0.060271731,0
chr11_116627862_116629123_-,0.040678193,0,0,0,0,0
chr15_99250791_99251336_+,0,0,0,0.033979442,0,0
chr21_46548317_46554747_+,0.06101729,0.048920448,0,0,0,0
chr6_42941741_42942776_-,0.040678193,0,0,0,0,0
chr3_5212188_5216099_+,0,0.048920448,0,0,0,0
chr7_137586100_137600758_-,0,0.073380672,0,0,0,0
chr2_61712903_61717911_-,0.06101729,0.048920448,0,0,0,0
chr3_196118684_196120490_-,0.040678193,0.048920448,0,0,0,0
chr7_105204180_105206095_+,0.081356387,0,0,0,0,0
chr8_30643727_30657271_-,0.040678193,0,0,0,0,0
chr1_21377359_21415706_-,0,0.073380672,0,0,0,0
chr21_35475134_35497780_+,0.101695483,0,0,0,0,0
chr17_57808782_57851246_+,0,0.073380672,0,0,0.060271731,0
chr2_203419975_203421254_+,0,0,0.047093461,0,0,0
chr2_9419446_9437574_+,0,0,0.094186922,0,0,0
chr11_9451221_9452550_+,0.06101729,0,0,0,0,0
chr3_178626310_178627494_-,0.040678193,0,0,0,0,0
chr9_36597219_36607670_+,0,0.048920448,0,0,0,0
chr2_159857592_159867952_+,0.101695483,0.048920448,0.070640192,0,0,0
chr8_105080740_105161076_+,0.081356387,0.073380672,0.094186922,0,0,0
chr19_19675742_19680393_-,0.040678193,0,0,0,0,0
chr3_57569625_57570191_-,0,0.073380672,0,0,0,0
chr1_156294763_156304709_-,0,0,0.047093461,0,0,0
chr9_86297866_86301070_-,0.06101729,0,0,0,0,0
chr10_65140078_65169748_-,0.040678193,0,0,0,0,0
chr5_14673751_14681716_+,0,0,0,0.033979442,0,0
chr13_114174931_114188555_+,0,0,0.047093461,0,0,0
chr22_26853825_26854543_-,0.06101729,0,0,0,0,0
chr14_103465902_103478525_-,0.040678193,0,0,0.033979442,0,0
chr9_88190230_88211364_-,0,0.146761344,0,0,0,0
chr1_233334685_233344435_-,0.06101729,0.048920448,0,0,0,0
chr1_172109620_172113577_-,0.223730063,0.391363584,0.141280383,0.067958884,0.080362309,0
chr8_117668095_117671219_-,0.06101729,0,0.047093461,0.033979442,0,0
chr2_40655613_40657441_-,0,0.12230112,0.070640192,0,0,0
chr10_76602358_76603236_+,0.06101729,0.048920448,0.070640192,0,0,0
chr21_17205667_17214859_+,0.040678193,0,0,0,0,0
chr1_224599129_224601037_-,0.040678193,0,0,0,0,0
chr17_80858527_80869665_+,0.06101729,0,0.070640192,0,0,0
chr1_44785300_44804994_-,0,0.048920448,0,0,0,0
chr14_76633006_76662315_+,0.06101729,0,0,0,0,0
chr7_101801840_101821937_+,0.040678193,0,0,0,0,0
chr12_19626182_19653155_+,0.040678193,0.097840896,0,0,0,0
chr5_14316622_14336836_+,0.081356387,0,0,0.050969163,0,0
chr13_49771013_49772710_+,0.081356387,0,0.047093461,0,0,0
chr4_154191487_154197282_+,0.06101729,0.073380672,0,0,0.040181154,0
chr8_141710990_141716304_-,0.06101729,0,0.047093461,0,0,0
chr17_64092369_64179425_-,0,0.048920448,0,0,0,0
chr12_110764195_110765822_+,0.040678193,0,0,0,0,0
chr17_80721841_80730383_+,0.040678193,0,0,0,0,0
chr3_185797606_185798964_-,0,0,0,0.033979442,0,0
chr14_105718844_105739231_-,0,0.048920448,0,0,0,0
chr1_213341201_213349835_+,0.101695483,0.048920448,0,0,0,0
chr2_8910800_8917022_-,0,0.048920448,0,0,0,0
chr17_75398141_75398785_+,0.101695483,0.171221568,0,0.033979442,0,0
chr19_34921481_34925873_+,0.142373677,0.073380672,0,0,0,0
chr3_114069121_114070725_-,0.081356387,0.073380672,0.094186922,0,0,0
chr8_48882358_48889426_+,0,0.048920448,0,0,0,0
chr11_110007388_110008139_+,0,0,0.047093461,0,0,0
chr18_8624936_8638414_+,0,0,0.047093461,0,0,0
chr1_59787208_59844509_+,0,0.048920448,0,0,0,0
chr1_176012322_176015460_-,0.040678193,0,0,0,0,0
chr3_141272699_141278837_+,0,0,0.094186922,0,0,0
chr1_78177432_78181553_-,0,0,0.047093461,0,0,0
chr8_42780700_42798588_+,0.040678193,0,0,0,0,0
chr2_45925080_45928630_+,0.06101729,0,0,0,0,0
chr10_5827105_5842668_-,0.040678193,0,0,0,0,0
chr15_28505923_28508315_-,0.040678193,0,0,0,0,0
chr5_60768508_60768864_+,0,0,0.047093461,0,0,0
chr16_11873022_11876244_-,0,0,0.047093461,0,0,0
chr1_154561027_154569743_-,0.040678193,0,0,0,0,0
chr3_47770515_47814426_-,0.06101729,0,0,0,0,0
chr5_87516380_87541609_-,0.040678193,0,0,0,0,0
chr4_151023630_151023964_+,0.12203458,0.12230112,0.117733653,0,0,0
chr10_34648075_34673182_-,0,0.097840896,0.047093461,0.033979442,0.060271731,0
chr2_17912345_17927218_-,0,0.048920448,0,0,0,0
chr3_194180200_194182965_-,0.040678193,0,0,0,0,0
chr8_104417004_104420012_-,0,0.073380672,0,0,0,0
chr7_74119496_74133260_+,0.040678193,0,0,0,0,0
chr7_86792811_86803985_+,0,0.048920448,0,0,0,0
chr7_17908030_17915413_-,0.12203458,0.073380672,0.047093461,0,0,0
chr2_10281981_10282502_+,0.081356387,0.048920448,0,0,0,0
chr1_213290659_213303232_+,0.040678193,0,0,0,0,0
chr20_35315895_35317187_-,0.040678193,0,0,0,0,0
chr5_31421379_31424578_-,0,0.073380672,0,0,0,0
chr15_91542907_91543205_-,0,0.048920448,0,0,0,0
chr2_45773871_45780869_-,0.06101729,0,0.094186922,0.050969163,0,0
chr1_145487304_145492375_+,0,0,0.047093461,0,0,0
chr2_63206323_63223901_+,0,0.073380672,0,0,0,0
chr15_52073241_52075025_+,0,0,0.047093461,0,0,0
chr1_51868107_51874004_-,0.101695483,0.073380672,0,0.067958884,0,0
chr7_73100966_73101425_+,0.162712773,0,0,0,0,0
chr11_118454524_118455359_+,0,0,0,0,0.040181154,0
chr12_110566755_110570441_+,0,0,0.047093461,0,0,0
chr5_52899282_52900725_+,0,0,0,0,0.040181154,0
chr7_138951079_138957186_+,0.06101729,0.048920448,0,0,0,0
chr19_58904343_58904854_+,0,0.048920448,0,0,0,0
chr17_57430576_57430887_+,0.06101729,0.073380672,0,0.033979442,0,0
chr11_108198372_108202764_+,0,0,0.047093461,0,0,0
chr2_204354307_204360076_-,0,0,0.047093461,0,0,0
chr2_190593386_190609514_+,0,0.048920448,0,0,0,0
chr5_65288538_65310553_+,0.040678193,0,0,0,0,0
chr20_3888573_3899443_+,0,0,0.047093461,0,0,0
chr17_4109616_4113242_-,0.040678193,0,0,0,0,0
chr14_23419523_23421892_-,0,0.048920448,0,0,0,0
chr20_33077071_33092208_+,0,0,0.047093461,0,0,0
chr9_19286767_19305525_+,0,0.048920448,0,0,0,0
chr16_21973781_21987564_+,0.040678193,0,0,0,0,0
chr2_32399132_32409407_+,0.142373677,0.097840896,0,0.033979442,0,0
chr16_19627436_19663412_+,0.040678193,0.048920448,0,0,0,0
chr5_174919098_174919270_+,0,0.097840896,0,0,0,0
chr1_95609447_95639445_+,0.040678193,0.048920448,0.047093461,0,0.060271731,0
chr18_29691717_29693823_+,0,0.269062464,0,0,0,0
chr10_126395205_126395456_-,0.040678193,0,0,0,0,0
chr1_21415631_21437876_-,0.12203458,0,0,0,0,0
chr15_82443806_82444764_-,0,0,0,0,0.040181154,0
chr20_35812583_35812776_+,0.06101729,0.048920448,0,0,0,0
chr15_62325640_62336454_-,0.040678193,0,0,0,0,0
chr2_63711738_63720074_-,0,0.048920448,0,0,0.040181154,0
chr15_59376328_59381958_+,0,0.048920448,0,0,0,0
chr10_909683_931700_-,0,0,0,0,0.040181154,0
chr10_98303833_98325183_-,0,0.048920448,0,0,0.040181154,0
chr1_38332131_38339760_-,0.040678193,0,0,0,0,0
chr19_40743876_40746017_-,0,0.048920448,0,0,0,0
chr7_151946961_151948051_-,0,0.12230112,0,0,0.060271731,0
chr14_39623415_39627606_-,0,0,0.047093461,0,0,0
chr1_213251038_213303232_+,0,0,0.047093461,0,0,0
chr22_36205827_36206051_-,0,0.048920448,0,0,0,0
chr8_42924698_42927450_+,0,0,0.047093461,0,0,0
chr11_62606586_62607339_-,0,0.073380672,0,0,0,0
chr1_28233439_28233793_-,0,0.048920448,0,0,0,0
chr3_47079156_47088111_-,0,0.12230112,0,0,0,0
chr9_134312007_134314448_+,0,0.12230112,0,0,0,0
chr4_1902353_1941505_+,0.06101729,0.073380672,0.117733653,0.033979442,0,0
chr2_168920010_168986268_-,0.06101729,0.073380672,0,0,0.040181154,0
chr10_99196174_99197507_-,0.06101729,0.073380672,0,0.067958884,0,0
chr1_89236035_89251896_+,0.101695483,0.146761344,0.047093461,0,0,0
chr2_172305191_172314585_+,0,0,0,0.033979442,0,0
chr1_180793889_180794480_+,0,0,0.047093461,0,0,0
chr6_10702602_10702872_+,0,0.048920448,0,0,0,0
chr11_72695133_72700142_-,0.12203458,0.048920448,0,0,0.040181154,0
chr7_99952766_99953427_+,0.06101729,0.097840896,0.047093461,0,0,0
chr11_78176922_78204241_-,0.06101729,0.12230112,0,0,0,0
chr7_111575595_111585853_-,0,0.048920448,0,0,0,0
chr17_1746097_1747980_+,0,0,0,0,0.040181154,0
chr21_38792601_38845182_+,0,0.097840896,0,0,0,0
chr4_108603171_108615162_-,0,0.146761344,0.094186922,0,0,0
chr13_20576990_20580726_+,0.040678193,0.048920448,0,0,0,0
chr11_34093273_34098189_+,0.142373677,0.097840896,0.070640192,0,0.040181154,0
chr1_179012850_179023773_+,0.040678193,0,0,0.050969163,0,0
chr8_141828376_141900868_-,0.264408257,0.073380672,0.094186922,0.050969163,0.040181154,0
chr1_14057495_14068652_+,0,0.048920448,0,0,0,0
chr14_89878278_89878834_-,0,0,0.094186922,0,0,0
chr4_41015600_41016415_-,0,0.048920448,0,0,0,0
chr9_33956077_33963789_-,0.040678193,0,0,0,0,0
chr2_173435454_173460751_+,0.040678193,0,0,0,0,0
chr5_93111865_93120205_-,0.040678193,0,0,0,0,0
chr11_47505005_47506075_-,0,0.073380672,0,0,0,0
chr2_64800080_64812679_+,0.040678193,0,0,0,0,0
chr7_65705312_65751696_+,0.101695483,0.146761344,0.211920575,0.033979442,0.040181154,0
chr7_107002478_107013205_-,0,0,0.047093461,0,0,0
chr5_145634506_145638156_+,0,0.048920448,0,0,0,0
chr3_124996570_124998091_-,0,0,0.047093461,0,0,0
chr2_26587170_26606215_+,0,0.048920448,0,0,0,0
chr1_211092982_211093411_-,0.081356387,0,0,0.033979442,0,0
chr16_30740287_30740893_+,0.101695483,0.146761344,0.047093461,0,0,0
chr3_93714718_93722752_+,0.040678193,0.171221568,0.094186922,0,0.040181154,0
chr14_35331250_35331528_-,0.06101729,0.12230112,0,0,0,0
chr5_40728447_40730445_-,0.040678193,0,0,0,0,0
chr6_117013218_117047785_+,0,0,0.070640192,0,0,0
chr10_70227880_70229920_-,0.081356387,0.24460224,0.211920575,0.067958884,0,0
chr3_171965323_171969331_+,0.101695483,0.146761344,0.070640192,0.050969163,0.080362309,0
chr1_118454616_118461358_-,0.040678193,0,0.047093461,0,0,0
chr12_42748963_42792796_+,0,0.097840896,0,0,0,0
chr4_146823318_146824367_-,0,0,0,0.033979442,0,0
chr19_34922766_34957919_+,0,0,0.047093461,0,0,0
chr12_48477374_48491907_-,0.040678193,0,0,0,0,0
chr4_154315414_154318485_+,0,0.048920448,0,0,0,0
chr2_74273405_74275538_+,0.040678193,0,0,0,0,0
chr11_34969053_34991833_+,0,0.048920448,0.047093461,0,0.040181154,0
chr17_19812494_19813291_-,0,0,0.070640192,0,0,0
chr12_100676721_100691953_+,0.081356387,0,0.047093461,0,0,0
chr1_146757975_146759412_+,0.040678193,0,0,0,0,0
chr15_43120126_43170882_-,0,0,0.070640192,0,0,0
chr8_141856698_141900868_-,0.040678193,0,0,0,0,0
chr6_157431606_157454341_+,0.06101729,0,0,0,0,0
chr5_38991051_39021238_-,0,0.048920448,0,0,0,0
chr20_50273477_50307358_-,0.040678193,0,0,0.033979442,0,0
chr9_4823548_4827033_+,0.06101729,0,0,0,0,0
chr3_128514203_128526514_+,0,0.048920448,0,0,0,0
chrX_47705504_47755339_+,0,0,0,0.033979442,0,0
chr7_65751498_65751696_+,0.12203458,0.195681792,0.141280383,0.067958884,0,0
chr1_40654727_40668286_+,0.040678193,0.12230112,0.047093461,0,0.040181154,0
chr11_118451961_118455359_+,0,0.048920448,0,0,0,0
chr8_42812237_42819617_+,0.040678193,0,0.047093461,0,0,0
chr5_60768508_60790237_+,0,0,0,0,0.040181154,0
chr19_8520289_8528570_+,0.081356387,0.073380672,0.117733653,0.067958884,0.060271731,0
chr22_36914810_36915584_-,0,0.048920448,0,0,0,0
chr5_167986037_167996003_-,0,0,0,0.067958884,0,0
chr4_89570991_89579642_+,0.040678193,0,0,0,0,0
chr2_242079936_242080168_-,0.06101729,0.073380672,0,0,0.040181154,0
chr10_102697159_102703885_+,0.081356387,0,0.047093461,0,0,0
chr8_15508206_15531345_+,0.101695483,0.171221568,0.117733653,0,0,0
chr5_67522118_67522837_+,0.06101729,0.073380672,0,0,0,0
chr1_233344264_233372726_-,0,0.048920448,0,0,0,0
chr12_19615444_19626289_+,0.040678193,0.097840896,0,0.033979442,0.040181154,0
chr2_159851414_159857701_+,0,0.048920448,0,0,0,0
chr20_61488747_61490878_-,0,0.048920448,0,0,0,0
chr9_80409379_80412564_-,0,0,0,0,0.040181154,0
chr19_5039847_5041262_+,0.06101729,0,0,0,0,0
chr19_11623871_11625036_-,0,0.048920448,0,0,0,0
chr4_119252871_119259469_-,0.142373677,0,0,0,0,0
chr17_62289934_62291602_-,0.040678193,0.048920448,0,0,0,0
chr19_33584265_33585175_+,0,0,0,0.033979442,0,0
chr18_42281140_42281797_+,0.040678193,0,0,0,0,0
chr2_61721029_61724142_-,0,0,0.047093461,0,0,0
chr5_102432245_102433485_-,0.06101729,0.073380672,0,0,0,0
chr9_140458886_140459606_-,0.040678193,0,0,0,0,0
chr10_99236440_99238146_-,0.040678193,0,0,0,0,0
chr18_39623697_39629569_+,0.040678193,0.171221568,0.047093461,0,0.040181154,0
chr5_145197457_145205763_-,0,0.048920448,0.047093461,0,0,0
chr3_50102464_50103935_+,0.101695483,0.073380672,0.047093461,0.033979442,0.040181154,0
chr12_50488220_50490755_+,0,0,0.047093461,0,0,0
chr10_126628943_126631876_+,0.101695483,0,0,0.050969163,0.040181154,0
chr1_155874102_155874595_-,0.040678193,0,0,0,0,0
chr1_114214356_114216087_+,0.06101729,0.073380672,0,0,0,0
chr11_118650341_118657227_-,0.06101729,0,0,0,0,0
chr1_44386076_44386600_+,0,0,0,0,0.060271731,0
chr1_29481208_29481422_-,0.06101729,0.073380672,0,0.033979442,0.040181154,0
chr14_89319315_89327676_+,0.040678193,0.097840896,0,0.033979442,0,0
chr4_83799883_83803093_-,0.040678193,0.12230112,0.141280383,0.050969163,0,0
chr3_12616291_12618240_+,0,0.048920448,0,0,0,0
chr13_48827944_48835457_+,0,0.073380672,0,0,0,0
chr10_74322653_74326552_-,0.040678193,0,0,0,0,0
chr14_50611888_50612314_-,0.040678193,0,0,0,0,0
chr8_141889570_141900868_-,0.06101729,0,0,0,0,0
chr4_121675708_121706246_-,0,0,0,0,0.040181154,0
chr11_74315737_74331134_+,0,0,0.047093461,0,0,0
chr10_15875629_15889942_-,0.06101729,0.12230112,0.070640192,0.050969163,0.080362309,0
chr3_183368084_183390272_+,0,0,0.047093461,0,0,0
chr4_6995911_7002978_+,0,0.048920448,0,0,0,0
chr12_129293333_129299615_-,0.040678193,0,0,0,0,0
chr5_151176788_151178874_+,0,0.048920448,0,0,0,0
chr1_243776973_243801044_-,0,0.171221568,0,0,0,0
chr20_17933231_17934761_-,0.06101729,0,0,0,0,0
chr10_102019975_102021820_-,0,0,0.047093461,0,0,0
chr5_95099212_95119667_+,0,0.073380672,0.070640192,0,0,0
chr17_64737777_64738878_+,0.06101729,0,0,0,0,0
chr2_63711738_63798760_-,0,0.048920448,0,0,0,0
chr7_27668990_27689252_-,0.040678193,0.146761344,0.070640192,0.033979442,0,0
chr22_28910745_28915308_-,0.18305187,0.097840896,0.117733653,0,0,0
chr10_14938845_14939516_+,0.040678193,0,0,0,0,0
chr7_151960101_152012423_-,0,0,0.047093461,0,0,0
chr5_50055477_50059076_+,0,0.048920448,0,0,0,0
chr2_48049357_48050499_-,0,0.12230112,0.047093461,0,0.040181154,0
chr16_19717914_19722762_-,0,0.048920448,0,0,0,0
chr1_180953813_180974599_-,0.040678193,0.097840896,0.117733653,0,0.040181154,0
chr17_74283273_74301022_-,0.040678193,0,0,0,0,0
chr19_19603115_19603521_+,0.040678193,0,0,0.033979442,0,0
chr4_54249940_54266006_+,0,0,0.070640192,0,0,0
chr14_103434590_103436598_-,0.040678193,0,0,0,0,0
chr9_138758302_138774924_-,0.101695483,0.097840896,0,0,0,0
chr22_24734354_24743144_+,0,0,0,0,0.040181154,0
chr2_120885264_120932576_+,0,0.073380672,0.047093461,0,0.060271731,0
chr16_11114050_11118778_+,0,0,0,0.033979442,0,0
chr1_8555123_8617582_-,0,0.048920448,0,0,0,0
chr3_185638892_185639914_-,0.06101729,0,0,0,0,0
chr16_69729039_69729282_+,0.081356387,0.097840896,0,0,0,0
chr1_150902443_150913904_+,0.040678193,0,0,0,0,0
chr6_137015278_137019820_-,0,0.097840896,0,0,0,0
chr5_73930509_73932323_-,0,0.048920448,0,0,0,0
chr8_30032601_30038146_+,0,0,0,0,0.040181154,0
chr11_107260800_107289013_-,0.06101729,0.073380672,0,0,0,0
chr1_1735858_1756938_-,0.06101729,0.073380672,0,0,0,0
chr20_3888573_3893281_+,0,0.048920448,0,0,0,0
chr1_233334685_233388534_-,0.040678193,0,0,0,0,0
chr2_44428325_44445676_+,0,0,0,0,0.040181154,0
chr5_167995651_167996003_-,0,0.073380672,0.117733653,0,0,0
chr8_95549331_95550574_-,0.142373677,0,0.047093461,0,0,0
