,SRR5817025_2242-1_Hepa_Day_96,SRR5817026_2242-1_Hepa_Day_102,SRR5817027_2242-1_Hepa_Day_120,SRR5817028_2242-1_Hepa_Day_137,SRR5817029_2242-1_Hepa_Day_172,SRR5817030_2242-1_Hepa_Day_193,SRR5817031_2242-1_Hepa_Day_224,SRR5817032_2242-1_Hepa_Day_295,SRR5817033_2242-1_Hepa_Day_377,SRR5817034_2242-1_Hepa_Day_450,SRR5817035_2242-1_Hepa_Day_495,SRR5817036_8858-1_Hepa_Day_180,SRR5817037_8858-3_Hepa_Day_100,SRR5817038_8858-3_Hepa_Day_130,SRR5817039_8858-1_Thy1_Day_82,SRR5817040_8858-1_Thy1_Day_93,SRR5817041_8858-1_Thy1_Day_100,SRR5817042_8858-1_Thy1_Day_450,SRR5817043_2242-1_Thy1_Day_100,SRR5817044_2242-1_Thy1_Day_160,SRR5817045_2242-1_Thy1_Day_160b,SRR5817046_2242-1_Thy1_Day_250
chr14_50647290_50671127_-,0,0.11521375,0,0,0,0.0262985,0,0.022532783,0.146832852,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr14_50889839_50930851_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196077888,0,0,0,0,0.030715292,0
chr14_50909450_50915550_-,0.02129262,0,0.017739548,0,0.044445747,0,0,0,0,0,0,0,0,0,0.107998842,0,0,0,0.047202457,0,0,0
chr14_50929383_50952912_+,0,0,0,0,0,0,0,0,0,0,0,0,0.29750611,0,0,0,0,0,0,0,0.030715292,0
chr14_51107468_51111732_+,0.02129262,0,0.053218644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_51202234_51211083_+,0,0,0,0,0.022222874,0.052597001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_52905922_52957723_+,0,0,0,0,0,0,0,0,0,0,0,0,0.29750611,0,0,0,0,0,0.047202457,0,0,0
chr14_52922042_52957723_+,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_52977958_53011089_-,0,0,0,0,0,0,0,0,0.058733141,0,0,0.042874133,0,0,0,0,0,0,0.188809827,0,0,0
chr14_53003437_53011089_+,0,0,0.053218644,0,0,0,0.029967626,0,0.02936657,0,0.111577795,0.042874133,0,0,0,0,0,0.060298078,0.094404913,0,0.430014086,0
chr14_55168780_55169298_-,0,0.0460855,0.017739548,0,0,0.052597001,0.029967626,0.022532783,0,0,0,0.085748265,0,0,0,0,0,0.060298078,0,0,0,0
chr14_55168780_55218255_-,0,0,0,0,0,0,0.089902879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_55448258_55467710_-,0.127755717,0,0.017739548,0,0,0,0,0,0,0,0,0.085748265,0,0,0,0,0,0,0.094404913,0,0,0
chr14_55448258_55468903_+,0,0,0,0.027445589,0,0,0,0.045065565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_56078737_56086030_-,0.02129262,0.02304275,0,0,0.088891494,0,0.269708636,0.022532783,0.058733141,0,0,0,0,0,0,0,0,0.030149039,0.14160737,0,0,0
chr14_56746394_56757174_+,0,0,0,0.027445589,0,0.0262985,0,0.022532783,0,0,0,0,0,0,0,0.056022254,0,0,0,0,0,0
chr14_57696452_57714430_-,0,0.06912825,0.567665537,0,0.288897357,0.052597001,0,0.022532783,0,0,0.027894449,0.085748265,0,0,0,0.056022254,0,0,0.236012284,0,0.583590546,0
chr14_57698224_57711077_-,0,0.0460855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167643835,0,0
chr14_58598230_58606132_+,0.042585239,0,0,0,0,0.0262985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_58785260_58796887_-,0,0,0,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0.061430584,0
chr14_59730159_59758024_+,0,0,0,0,0,0,0,0,0.146832852,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr14_60069783_60076950_-,0,0,0,0,0.31112023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_60574304_60600766_+,0,0,0,0,0,0,0,0,0,0,0,0.257244796,0,0,0,0,0,0.030149039,0,0,0,0
chr14_60582437_60592541_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0.128622398,0,0,0,0,0,0,0.047202457,0,0.061430584,0
chr14_61262935_61278845_+,0.042585239,0,0,0,0,0,0,0,0,0,0,0,0.148753055,0,0,0,0,0,0.094404913,0,0.122861168,0
chr14_61262935_61285565_+,0.02129262,0.02304275,0.017739548,0,0,0,0,0,0,0,0,0,0.29750611,0,0,0.056022254,0,0.030149039,0.047202457,0.167643835,0.522159962,0
chr14_61262935_61315767_+,0,0,0,0.054891177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_61262935_61346553_-,0,0,0.106437288,0,0,0.0262985,0,0,0,0.094441307,0.083683346,0.214370663,0,0,0.053999421,0.056022254,0,0.030149039,0,0.167643835,0.153576459,0.10264722
chr14_61497163_61512885_+,0,0,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr14_62187100_62207906_-,0,0.0460855,0,0,0,0,0,0,0,0,0,0,0.29750611,0,0,0,0,0,0,0,0,0
chr14_62188227_62207906_-,0.106463098,0,0.017739548,0.027445589,0,0,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0.153576459,0
chr14_62207223_62207906_-,0,0,0,0.109782354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_62207223_62211531_+,0.042585239,0.06912825,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_63842759_63856449_+,0,0.02304275,0,0,0.044445747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_64465632_64483349_-,0,0.02304275,0.017739548,0.027445589,0.088891494,0,0,0,0,0.094441307,0,0,0,0,0,0.028011127,0,0,0.047202457,0.335287669,0.184291751,0
chr14_64465632_64489581_-,0.02129262,0,0.053218644,0.247010297,0.022222874,0,0.059935253,0.022532783,0,0.094441307,0.027894449,0,0.148753055,0,0,0.028011127,0,0,0.28321474,0,0.522159962,0
chr14_64988205_64990120_+,0.02129262,0,0.053218644,0.027445589,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0,0
chr14_65896934_65922436_+,0,0,0.035479096,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_65898755_65922436_+,0,0,0.017739548,0,0,0,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0.335287669,0,0
chr14_66028055_66096324_+,0.063877859,0.0460855,0.035479096,0.054891177,0,0.0262985,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr14_66082696_66096324_-,0,0,0.017739548,0,0,0,0,0.045065565,0,0.094441307,0,0,0,0,0,0,0,0,0.047202457,0,0.030715292,0
chr14_66188493_66200099_+,0,0.02304275,0.017739548,0,0,0,0,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0.061430584,0
chr14_66188493_66210193_+,0,0,0,0,0.044445747,0,0,0,0.058733141,0,0.027894449,0,0,0,0,0,0,0.060298078,0,0,0.061430584,0
chr14_67555700_67589094_+,0,0,0.26609322,0,0,0,0,0.045065565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_67736418_67770316_-,0.063877859,0.276513,0.106437288,0,0.022222874,0.0262985,0.119870505,0,0,0,0.083683346,0,0,1.137573083,0,0,0,0,0.047202457,0,0,0
chr14_68228083_68229536_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08403338,0,0.030149039,0,0,0,0
chr14_70633356_70635201_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0.030149039,0,0,0,0
chr14_71215546_71216798_-,0.042585239,0,0,0,0,0.157791002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_71476351_71502874_+,0.02129262,0,0.017739548,0.082336766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_71880665_71996087_-,0.042585239,0,0.017739548,0,0,0,0.029967626,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0.030715292,0
chr14_72117052_72128184_+,0,0,0,0,0,0,0.059935253,0,0.058733141,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_72125050_72152348_-,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr14_73569958_73572775_-,0.02129262,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr14_73570044_73572993_-,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0,0,0,0,0
chr14_73572567_73581041_-,0,0,0,0,0,0,0,0,0,0,0,0.214370663,0,0,0,0,0,0,0.047202457,0,0.030715292,0
chr14_73614503_73614814_-,0,0.02304275,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_73614503_73640415_+,0,0.1382565,0.035479096,0,0,0,0.029967626,0.022532783,0,0,0.027894449,0.300118929,0,0,0,0.056022254,0,0.030149039,0.047202457,0,0,0
chr14_74121550_74156218_+,0.02129262,0,0,0,0,0,0.089902879,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr14_75245150_75249028_+,0,0.02304275,0.017739548,0,0,0,0.089902879,0,0,0,0,0,0,0,0,0.028011127,0,0.030149039,0,0,0,0
chr14_75247108_75249028_+,0,0,0,0,0,0,0,0,0,0.094441307,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr14_75247108_75269379_+,0,0,0.124176836,0,0,0.0262985,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0.092145876,0
chr14_75264283_75269379_+,0.02129262,0.06912825,0,0,0.155560115,0,0,0,0,0,0.027894449,0.428741327,0,0,0,0,0,0.030149039,0,0,0.030715292,0
chr14_75276083_75277123_+,0,0.02304275,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0.094404913,0,0.122861168,0.10264722
chr14_75276083_75285017_+,0,0,0,0.082336766,0,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_75513079_75516421_-,0,0,0,0.027445589,0,0,0,0.022532783,0,0,0,0.085748265,0,0,0,0.028011127,0,0.090447117,0,0,0,0
chr14_76173361_76187046_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0,0,0,0,0
chr14_76173361_76201632_+,0.02129262,0,0,0.027445589,0,0,0,0,0,0,0,0,0,0,0,0.08403338,0,0,0,0,0,0
chr14_76248830_76249873_+,0,0.0460855,0,0.054891177,0,0.0262985,0.029967626,0,0.02936657,0,0.027894449,0.042874133,0,0,0,0,0,0,0.047202457,0,0.122861168,0
chr14_78857544_78858593_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030149039,0,0,0.061430584,0
chr14_80130121_80164280_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0.030715292,0
chr14_80944597_80997230_-,0,0,0,0,0,0.0262985,0,0,0,0,0,0,0.148753055,0,0,0,0,0,0.094404913,0,0,0
chr14_80963812_80997230_-,0.02129262,0.0460855,0.053218644,0,0,0,0,0,0.02936657,0.094441307,0,0,0,0,0,0,0,0,0,0,0,0
chr14_81209419_81244390_-,0,0.02304275,0.035479096,0.027445589,0,0,0,0.045065565,0,0,0.027894449,0.042874133,0,0,0,0,0,0,0,0,0,0
chr14_81209419_81297638_+,0,0,0,0.082336766,0,0.0262985,0,0.022532783,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr14_81209419_81304622_-,0,0,0.124176836,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_81297487_81307112_-,0.02129262,0,0,0,0,0,0,0.112663913,0,0,0,0,0.148753055,0,0,0,0,0,0,0,0,0
chr14_81297487_81372425_-,0,0,0,0,0.022222874,0,0,0,0,0,0.083683346,0,0,0,0,0,0,0,0,0,0,0
chr14_88881549_88904247_+,0,0,0,0,0.066668621,0.052597001,0,0,0,0,0.027894449,0,0,0,0.053999421,0,0,0.030149039,0,0,0.030715292,0
chr14_88883055_88899556_+,0.063877859,0.02304275,0,0,0,0,0.059935253,0,0,0,0.027894449,0,0,0,0.053999421,0,0,0,0,0,0.122861168,0
chr14_88883055_88904247_+,0,0.06912825,0.124176836,0.274455886,0.133337242,0.078895501,0.029967626,0.202795043,0.058733141,0,0.19526114,0,0.148753055,0,0.269997106,0.168066761,0,0.180894234,0.330417197,0.502931504,0.184291751,0
chr14_89148234_89168976_+,0,0,0,0,0,0,0,0,0,0,0.111577795,0,0,0,0,0,0,0.030149039,0,0,0,0
chr14_89192885_89221015_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112044507,0,0,0,0,0,0
chr14_90437519_90451554_+,0,0,0.053218644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr14_91339976_91372643_+,0.02129262,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0.112044507,0,0,0,0,0,0
chr14_91937181_91957146_-,0,0.0460855,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr14_91947920_91952074_-,0,0.02304275,0.124176836,0.027445589,0.24445161,0,0,0,0.02936657,0,0,0.128622398,0,0,0,0,0,0,0,0,0.092145876,0
chr14_91947920_91957146_+,0,0,0.017739548,0,0,0.0262985,0,0,0,0,0.027894449,0,0,0,0,0,0,0.030149039,0.047202457,0,0.061430584,0
chr14_92480559_92491764_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030149039,0,0,0.061430584,0
chr14_92480559_92499597_+,0.127755717,0.11521375,0.017739548,0,0.288897357,0.0262985,0.029967626,0,0,0,0.083683346,0.64311199,0.892518331,0,0.107998842,0,0,0.030149039,0.566429481,0.335287669,0.092145876,0
chr14_92484026_92499597_-,0,0.0460855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122861168,0
chr14_92487900_92499597_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168066761,0,0,0,0,0,0
chr14_93760204_93762503_+,0,0,0,0,0,0,0.029967626,0,0,0,0.027894449,0.342993061,0,0,0,0,0,0,0.047202457,0,0.061430584,0
chr14_93933044_93954101_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030149039,0.28321474,0,0.030715292,0
chr14_93934017_93954101_+,0,0,0.035479096,0,0.022222874,0,0,0.022532783,0,0,0,0.128622398,0,0,0,0.224089014,0,0.030149039,0.188809827,0,0.767882297,0
chr14_93934017_93963632_+,0,0,0,0,0,0,0,0.045065565,0,0,0,0,0.148753055,0,0,0,0,0.060298078,0.047202457,0,0.276437627,0
chr14_97022184_97022750_+,0,0,0.017739548,0,0,0,0,0.022532783,0,0,0,0,0.148753055,0,0,0,0,0.060298078,0,0,0.030715292,0
chr14_97299804_97327072_+,0.02129262,0,0.053218644,0,0,0.0262985,0,0,0,0,0.027894449,0.042874133,0.148753055,0,0,0.028011127,0,0,0.28321474,0,0.061430584,0
chr14_97299804_97342457_-,0,0.02304275,0,0,0,0.0262985,0,0,0,0,0,0,1.041271386,0,0,0.028011127,0,0,0.047202457,0,0,0
chr14_99924616_99925522_-,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120596156,0,0,0.030715292,0
chr14_99924616_99932150_+,0,0,0,0,0,0.157791002,0,0,0,0,0,0.042874133,0,0,0,0.056022254,0,0,0.047202457,0,0,0
chr15_102241289_102255166_-,0,0.02304275,0.035479096,0,0,0.0262985,0,0,0,0,0,0,0.148753055,0,0,0,0,0,0,0,0.030715292,0
chr15_25284858_25287662_+,0,0,0.053218644,0,0,0,0,0,0,0,0,0.085748265,0,0,0.107998842,0.028011127,0,0,0.236012284,0.502931504,0,0.205294441
chr15_25599500_25620910_-,0,0,0,0.054891177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr15_25599500_25657118_-,0,0.02304275,0,0,0,0,0,0,0.088099711,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15_25599500_25660989_+,0,0,0,0,0,0.052597001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr15_25650608_25657118_-,0.02129262,0,0.053218644,0,0,0,0,0,0,0,0,0,0.148753055,2.7301754,0.161998264,0.056022254,0,0.150745195,0.14160737,0,0.153576459,0
chr15_30000763_30003204_-,0,0,0.053218644,0,0,0,0,0,0.058733141,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15_30033535_30064369_-,0,0,0.017739548,0.027445589,0,0,0,0.09013113,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15_30033535_30065560_+,0,0,0.035479096,0,0,0.078895501,0,0,0,0,0,0.085748265,0,0,0,0,0,0,0,0,0,0
chr15_30053342_30065560_-,1.128508837,1.843419998,2.767369492,0.686139714,0.822246323,1.209731013,0.539417273,0.540786781,1.027829965,0.661089152,1.311039086,3.172685816,0.29750611,3.41271925,0.647993055,0.056022254,0,1.025067328,0.519227024,0.167643835,0.64502113,0.10264722
chr15_30053342_30092905_+,0.234218815,0.760410749,0.833758757,0,0.266674483,0.447074505,0.359611515,0.09013113,0.234932563,0.661089152,0.390522281,0.428741327,0.148753055,0,0.053999421,0.028011127,0,0.060298078,0.519227024,0.502931504,0.215007043,0.205294441
chr15_30058469_30064369_+,0,0.02304275,0.053218644,0,0,0,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr15_30058469_30065560_-,0.127755717,0.11521375,0.159655932,0.109782354,0,0.078895501,0.059935253,0,0.02936657,0.094441307,0,0.085748265,0.148753055,0,0,0,0,0.030149039,0,0.167643835,0.092145876,0
chr15_30058469_30092905_+,0.106463098,0.25347025,0.443488701,0.027445589,0.066668621,0.184089502,0.23974101,0.045065565,0.058733141,0.283323922,0.334733384,0.857482653,0.743765276,0.910058467,0,0.140055634,0,0.452235586,0.377619654,0.502931504,0.184291751,0.10264722
chr15_32786219_32825569_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr15_32819014_32825569_-,0,0.06912825,0,0,0.177782989,0,0,0,0,0,0.027894449,0,0,0,0,0,0.658159733,0.030149039,0,0,0,0
chr15_33149216_33384404_-,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0.148753055,0,0,0,0,0.030149039,0,0,0,0
chr15_35152243_35159810_+,0,0,0,0,0,0,0,0,0,0.094441307,0.027894449,0.214370663,0,0,0,0,0,0.090447117,0,0,0,0
chr15_35182416_35189906_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0.061430584,0
chr15_35192823_35224635_+,0,0,0,0,0,0.052597001,0,0,0.117466282,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr15_35219236_35231014_-,0,0,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0.107998842,0,0,0,0,0,0,0
chr15_37241859_37242205_-,0,0,0,0,0,0.078895501,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15_40005645_40034101_-,0,0,0,0,0,0,0,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0.030715292,0
chr15_41373218_41379880_+,0,0,0,0,0,0,0,0,0,0.188882615,0,0,0,0,0,0.056022254,0,0,0.14160737,0,0,0
chr15_41377567_41379880_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0,0,0,0.061430584,0
chr15_41648237_41663882_-,0,0,0,0,0,0,0,0,0,0,0,0.128622398,0,0,0,0,0,0,0.094404913,0,0,0
chr15_41648237_41668026_-,0,0,0,0,0,0.052597001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr15_41648237_41669502_-,0,0,0,0,0,0,0,0.045065565,0,0,0.027894449,0,0,0,0,0.028011127,0,0,0,0,0.092145876,0
chr15_41730519_41762590_-,0,0,0,0.082336766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr15_41767723_41769713_+,0,0,0.035479096,0,0,0,0.149838131,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr15_41961026_41962156_+,0.02129262,0,0.035479096,0,0,0.0262985,0,0.022532783,0,0,0,0.171496531,0.148753055,0,0,0.056022254,0,0.120596156,0.28321474,0,0.153576459,0
chr15_41988273_41989221_+,0,0.02304275,0.053218644,0,0,0,0.089902879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15_41988273_41991357_+,0.085170478,0.184342,0.248353672,0.054891177,0.111114368,0.289283503,0.23974101,0.270393391,0.176199423,0.472206537,0.223155589,0.214370663,0,0,0.053999421,0.140055634,0,0.180894234,0.236012284,0.167643835,0.737167005,0
chr15_42040835_42046765_+,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr15_42851537_42856055_-,0,0.02304275,0,0.137227943,0.066668621,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr15_43250211_43252899_-,0,0,0,0,0,0,0,0.022532783,0,0,0.083683346,0,0,0,0,0.028011127,0,0,0,0,0,0
chr15_43313473_43347097_-,0,0,0,0,0,0,0,0.045065565,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0,0
chr15_43627894_43641243_-,0,0.02304275,0.035479096,0,0,0.0262985,0,0,0.02936657,0,0,0.085748265,0,0,0,0,0,0,0,0.167643835,0.030715292,0
chr15_43733724_43762264_+,0,0,0.035479096,0.027445589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15_43762056_43769957_+,0,0,0,0,0,0,0,0,0,0,0.055788897,0,0,0,0,0,0,0.150745195,0,0,0,0
chr15_44048847_44055404_-,0,0,0,0,0.044445747,0,0,0.045065565,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr15_44101953_44109646_+,0,0.02304275,0,0,0,0,0,0,0,0,0.055788897,0,0.148753055,0,0,0,0,0,0,0,0,0
chr15_44615163_44630515_-,0.02129262,0.11521375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090447117,0,0,0.030715292,0
chr15_44620883_44630515_+,0.063877859,0.02304275,0.017739548,0,0,0.0262985,0,0.045065565,0.205565993,0,0,0.257244796,0.148753055,0,0,0.112044507,0,0.030149039,0.047202457,0.167643835,0.215007043,0
chr15_44620883_44631679_+,0,0,0,0,0.022222874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0.030715292,0
chr15_44624186_44630515_-,0,0,0,0.027445589,0,0,0,0,0,0,0.027894449,0,0,0,0.053999421,0,0,0,0,0,0.061430584,0
chr15_44789225_44796048_-,0,0.02304275,0.017739548,0,0,0,0,0,0,0,0.027894449,0.128622398,0,0,0,0.056022254,0,0.060298078,0,0,0.030715292,0
chr15_44791925_44796048_-,0,0,0.354790961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0,0
chr15_44843074_44843720_-,0.191633576,0.276513,0,0,0.022222874,0,0,0,0,0,0.027894449,0,0.148753055,0,0.269997106,0.028011127,0,0.090447117,0,0,0.153576459,0
chr15_44843074_44846865_+,0,0.06912825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030149039,0.094404913,0,0.030715292,0
chr15_44884529_44889141_+,0,0,0,0,0.044445747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10264722
chr15_44892665_44952814_-,0,0,0,0,0,0.078895501,0,0,0.02936657,0,0,0,0,0,0,0,0.329079866,0,0,0,0,0
chr15_47094456_47116649_+,0,0.02304275,0,0,0,0,0,0,0.088099711,0.094441307,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr15_49319562_49329966_+,0.02129262,0,0,0,0,0,0,0,0.058733141,0,0,0,0,0,0.053999421,0,0,0,0,0,0.030715292,0
chr15_49327531_49329966_-,0.042585239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr15_50592986_50601995_-,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0.092145876,0
chr15_50763830_50776558_-,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr15_50875286_50884823_-,0,0,0,0,0,0,0,0,0,0.094441307,0.027894449,0,0,0,0,0,0,0.030149039,0.188809827,0,0,0.615883323
chr15_50878589_50884823_-,0,0,0.017739548,0,0,0,0,0.045065565,0,0,0,0,0.148753055,0,0,0,0,0,0,0,0,0
chr15_50923614_50941082_-,0,0.0460855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0,0
chr15_50923614_50955243_-,0.042585239,0.1382565,0,0.082336766,0,0.210388002,0,0,0.02936657,0,0,0.042874133,0.148753055,0,0,0.028011127,0,0,0.330417197,0.167643835,0.061430584,0
chr15_50935537_50955243_-,0.02129262,0,0,0,0,0.0262985,0.029967626,0,0,0,0,0.042874133,0,0,0,0,0,0.060298078,0,0,0,0
chr15_51743842_51745838_-,0,0,0,0,0,0,0.029967626,0.022532783,0,0,0,0,0.148753055,0,0,0.028011127,0,0.060298078,0.330417197,0.167643835,0.276437627,0
chr15_51748263_51757073_-,0,0,0.017739548,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr15_51799331_51839605_-,0,0,0,0,0,0,0,0,0,0,0,0,0.148753055,0,0,0,0,0,0.094404913,0,0,0
chr15_52103991_52104343_-,0,0,0,0,0.022222874,0,0,0,0,0,0,0,0,0,0.053999421,0.056022254,0,0,0,0,0,0
chr15_52252901_52258569_+,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr15_52718027_52725482_+,0,0.092171,0,0,0.044445747,0,0,0,0,0,0,0,0,0,0,0.140055634,0,0.060298078,0,0,0.030715292,0
chr15_52876942_52885933_-,0,0,0,0,0.088891494,0,0,0.022532783,0,0,0,0.257244796,0,0,0,0.056022254,0,0.060298078,0,0,0,0
chr15_52876942_52893362_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090447117,0,0,0.030715292,0
chr15_54304845_54308083_+,0.085170478,0,0.08869774,0,0,0,0,0,0,0,0,0.171496531,0,0,0,0.08403338,0,0.452235586,0,0,0.122861168,0
chr15_55834608_55835441_+,0,0,0,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0.060298078,0,0,0,0
chr15_55835782_55837423_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167643835,0.061430584,0
chr15_56434976_56436681_-,0,0.02304275,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0.269997106,0,0,0.030149039,0.14160737,0,0,0
chr15_56676150_56704634_+,0,0,0.070958192,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0.056022254,0,0,0,0,0.061430584,0
chr15_56680670_56687032_+,0.02129262,0,0,0.027445589,0,0,0,0,0.117466282,0,0.111577795,0,0,0,0,0,0,0,0.047202457,0,0.092145876,0
chr15_56680670_56704634_+,0.063877859,0,0.070958192,0.054891177,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0.030149039,0,0,0,0
chr15_56958593_56971019_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
